emp_no,dept_no,from_date,to_date,first_name,last_name,birth_date
32216,d002,1996-08-09,2002-07-22,Martine,Lanteri,1953-10-25
32696,d002,1993-07-07,1996-09-02,Luisa,Hofstetter,1954-10-31
32858,d002,1988-08-17,9999-01-01,Tesuro,Fioravanti,1952-05-04
33477,d002,1987-08-23,9999-01-01,Shietung,Ventosa,1953-08-02
33923,d002,1987-12-17,9999-01-01,Chinhyun,Argence,1955-04-08
34052,d002,1996-07-06,9999-01-01,Bojan,Decaestecker,1955-08-21
34203,d002,1985-09-07,9999-01-01,Pragnesh,Tramer,1955-01-04
34584,d002,1988-10-01,9999-01-01,Uzi,Chartres,1953-02-01
34695,d002,1993-07-12,9999-01-01,Margareta,Gadepally,1955-12-06
35610,d002,1989-05-09,9999-01-01,Aruna,Kornyak,1953-11-14
35827,d002,1988-07-07,9999-01-01,Kazuhisa,Azumi,1954-07-05
35983,d002,1985-10-25,9999-01-01,Shigehiro,Plavsic,1952-08-07
36002,d002,1998-09-10,9999-01-01,Moto,Siepmann,1955-10-15
36311,d002,1993-04-24,9999-01-01,Jahangir,Burnard,1954-12-26
36529,d002,1998-01-20,9999-01-01,Toong,Bage,1952-08-19
36810,d002,1988-03-07,9999-01-01,Fox,Schach,1952-08-21
37231,d002,1988-05-16,1996-02-22,Vidya,Leonhardt,1952-09-27
37359,d002,1985-04-24,9999-01-01,Sangeeta,Karnin,1954-01-21
37516,d002,1988-12-19,9999-01-01,Leon,Syrzycki,1954-08-13
37680,d002,1990-06-05,9999-01-01,Shalesh,McDermid,1952-05-06
37813,d002,1986-02-02,9999-01-01,Paddy,Kamble,1952-12-28
38220,d002,1997-03-23,9999-01-01,Maya,Terkki,1952-07-05
38776,d002,1990-04-06,2001-05-23,Foong,Erol,1954-08-30
38993,d002,2000-01-10,9999-01-01,Gal,Aseltine,1955-05-21
39235,d002,1993-10-26,1998-08-09,Filipp,Munch,1955-06-03
39243,d002,1999-06-17,2000-11-11,Arco,Heiserman,1955-09-20
39373,d002,1993-07-24,1995-05-08,Rafael,Zambonelli,1955-09-13
39444,d002,1992-06-01,1995-05-02,Huican,Majewski,1954-09-20
39689,d002,1998-04-26,9999-01-01,Ziya,Parveen,1955-07-14
39695,d002,1986-05-06,1995-06-21,Billur,Preusig,1954-02-08
39719,d002,1997-02-04,9999-01-01,Yagil,Unno,1955-05-02
39930,d002,1990-11-28,9999-01-01,Kitty,Paludetto,1952-08-29
39981,d002,1988-09-28,1994-12-29,Renee,Biran,1955-03-25
40029,d002,1987-05-23,9999-01-01,Aruna,Braccini,1953-02-04
40364,d002,1987-02-02,9999-01-01,Limsoon,Harllee,1955-06-20
40391,d002,1990-09-03,9999-01-01,Tadahiko,Barriga,1954-07-14
40555,d002,1985-12-10,9999-01-01,Yahiko,Manders,1954-06-18
41247,d002,1988-07-18,9999-01-01,Kristinn,Zhiwei,1955-03-25
41371,d002,1988-08-27,9999-01-01,Luise,Decaestecker,1954-06-18
41792,d002,1994-04-28,9999-01-01,Guther,Lowrie,1952-04-12
42135,d002,1997-03-08,9999-01-01,Ashish,Huttel,1955-12-14
42150,d002,1985-12-03,1999-06-03,Mahendra,Giveon,1953-07-06
42153,d002,1999-12-01,9999-01-01,Shushma,Ecklund,1952-07-29
42375,d002,1987-05-18,2000-07-03,Neven,Bierman,1955-07-22
43042,d002,1985-08-19,1985-10-11,Qingxiang,Luders,1952-05-09
43219,d002,1987-05-25,1994-11-20,Moni,Krichel,1952-07-10
43229,d002,1997-11-04,9999-01-01,Uzi,Broomell,1954-10-31
44262,d002,1987-04-01,9999-01-01,Sanjit,Petereit,1953-05-22
44664,d002,1990-04-25,9999-01-01,Zhaofang,Luke,1952-08-08
45145,d002,1986-08-10,9999-01-01,Almudena,Zumaque,1954-08-01
45380,d002,1987-01-11,2002-04-18,Arunachalam,Michaels,1952-02-28
45645,d002,1997-07-13,9999-01-01,Hausi,Desikan,1952-10-08
45732,d002,1986-03-28,9999-01-01,Moheb,Gruenwald,1953-12-30
46317,d002,1997-11-09,9999-01-01,Susanta,Rebaine,1954-05-01
46838,d002,1988-10-25,1998-11-09,Yakichi,Marzano,1954-10-28
47374,d002,1985-08-16,9999-01-01,Yonghong,Kaiserswerth,1953-09-21
48044,d002,1986-03-01,1998-04-07,Zhonghui,Luga,1953-05-04
48412,d002,1988-08-11,1993-04-23,Aimee,Melski,1953-01-31
48413,d002,1993-01-15,9999-01-01,Sandeepan,Huhdanpaa,1955-08-25
48557,d002,1985-04-21,9999-01-01,Halsur,Picht,1952-09-27
48629,d002,1994-09-26,9999-01-01,Shigeichiro,Gopalakrishnan,1954-01-09
48646,d002,1987-12-08,9999-01-01,Owen,Luby,1953-08-21
48955,d002,1986-10-15,9999-01-01,Masasuke,Onuegbe,1954-03-04
49532,d002,1986-08-13,9999-01-01,Bodh,Ghazalie,1954-04-21
49768,d002,1996-04-03,1996-05-28,Fusako,Nishimukai,1955-05-22
49912,d002,1995-01-02,9999-01-01,Demos,Swiss,1954-11-14
50257,d002,1987-06-15,9999-01-01,Shigeichiro,Pezzoli,1952-04-23
50805,d002,1989-05-20,9999-01-01,Xumin,Lenart,1953-11-28
50906,d002,1987-05-03,1987-10-05,Djenana,Ibel,1952-08-30
50974,d002,1986-02-01,1988-10-11,Yoshimitsu,Narahara,1955-09-29
51400,d002,1985-12-22,1989-09-04,KayLiang,Luca,1955-11-15
51476,d002,1986-10-01,9999-01-01,True,Gerlach,1952-11-29
51526,d002,1999-03-01,9999-01-01,Debaprosad,Rassart,1953-03-07
51818,d002,1987-03-19,9999-01-01,Boriana,Weedman,1952-04-30
52066,d002,1987-01-28,9999-01-01,Xiong,Bojadziev,1955-08-29
52095,d002,1994-01-29,9999-01-01,Hein,Dayang,1955-05-24
52291,d002,1997-06-30,9999-01-01,Kshitij,Erva,1954-03-16
52809,d002,1989-10-11,1990-01-17,Tesuro,Kalorkoti,1954-09-13
53391,d002,1987-11-25,9999-01-01,Fayez,Stroustrup,1955-12-12
54037,d002,1988-04-10,9999-01-01,Hironobu,Grabner,1952-02-08
54085,d002,1998-03-14,9999-01-01,Dharmaraja,Marchesini,1952-06-17
54163,d002,1996-08-31,2002-02-19,Yuichiro,Nitsch,1955-08-18
54674,d002,1986-06-03,9999-01-01,Fumino,Kaiserswerth,1954-12-26
54914,d002,1988-11-13,2000-11-16,Gill,Bojadziev,1953-06-30
55610,d002,1997-01-11,9999-01-01,Moty,Feldhoffer,1953-12-16
56533,d002,1991-05-07,1998-07-08,Neven,Barinka,1954-07-03
56562,d002,1992-01-18,9999-01-01,Fuqing,Hennings,1955-02-16
56965,d002,1987-06-16,1991-12-27,Akeel,Piancastelli,1952-06-20
57319,d002,1996-03-30,1996-12-29,Goa,Mayerwieser,1955-03-25
57815,d002,1989-01-14,9999-01-01,JiYoung,Munawer,1952-12-25
58319,d002,1985-05-06,1999-05-18,Magy,Yemenis,1953-10-01
58435,d002,1998-05-07,1999-02-14,Ottavia,Jonsson,1953-02-15
59414,d002,1985-08-03,9999-01-01,Yuping,Kolvik,1952-06-05
59468,d002,2000-04-03,9999-01-01,Kendra,Narlikar,1952-03-03
59471,d002,1987-01-22,9999-01-01,Katsuo,Hiyoshi,1953-12-08
59648,d002,1992-10-23,1994-01-08,Alair,Veevers,1955-09-21
59723,d002,1995-09-29,9999-01-01,Josyula,Gluchowski,1952-08-11
60371,d002,1987-07-02,9999-01-01,Theron,Huxford,1954-05-09
60673,d002,1988-05-30,9999-01-01,Fay,Benantar,1953-07-09
60794,d002,1985-07-20,9999-01-01,Sashi,Zlotek,1954-04-25
61295,d002,1986-09-05,9999-01-01,Mang,Menhardt,1955-07-14
61415,d002,1997-04-30,9999-01-01,Aamer,Schwartzbauer,1954-04-30
61687,d002,1986-12-13,9999-01-01,Ravishankar,Maraist,1952-06-29
61761,d002,1992-11-02,9999-01-01,Aamer,Feinberg,1953-11-25
61981,d002,1993-01-14,1997-09-19,Mayuko,Rijckaert,1953-02-11
61995,d002,1990-02-16,1995-01-28,Kerryn,Stellhorn,1953-01-26
61998,d002,1987-01-25,9999-01-01,Ute,Lunn,1955-09-25
62107,d002,1988-01-09,9999-01-01,Sakthirel,Walstra,1952-09-07
62249,d002,1998-12-31,1999-09-09,Karlis,Couchot,1955-08-11
62650,d002,1985-12-22,9999-01-01,Marjo,Asmuth,1953-07-05
62696,d002,1987-02-13,1998-03-02,Paloma,Callaway,1953-01-16
62733,d002,1985-12-15,9999-01-01,Kshitij,Kusakari,1953-03-21
62750,d002,1995-06-24,9999-01-01,Achilleas,Lemarechal,1952-08-12
62900,d002,1990-02-18,1998-03-06,Gio,Alencar,1955-02-25
63341,d002,1985-12-22,9999-01-01,Akeno,Peck,1953-08-07
63922,d002,1985-10-08,9999-01-01,Jixiang,Gischer,1955-06-14
63943,d002,1986-03-29,1987-09-04,Shai,Karcich,1953-07-12
64106,d002,1986-08-29,9999-01-01,Youjian,Krone,1952-08-06
64228,d002,1985-02-17,1986-12-04,Kousuke,Czaja,1955-11-08
64495,d002,1986-06-06,9999-01-01,Bilhanan,Bazelow,1952-12-25
64785,d002,1987-10-12,9999-01-01,Zhigen,Miyakawa,1954-05-04
64802,d002,1993-01-31,1997-12-01,Vasilii,Boyle,1953-02-14
65049,d002,1987-12-14,9999-01-01,Keung,Kropf,1953-08-07
65487,d002,1986-05-06,9999-01-01,Shalesh,Cools,1953-11-19
66223,d002,1988-10-03,9999-01-01,Yakichi,Rattan,1955-09-24
66293,d002,1985-11-10,9999-01-01,Jaewon,Stroustrup,1953-10-13
66374,d002,1985-02-11,9999-01-01,Gen,Thambidurai,1955-03-12
66867,d002,1990-09-10,9999-01-01,Behnaam,Biron,1954-05-05
66980,d002,1992-03-01,9999-01-01,Pranay,Osgood,1953-03-21
67272,d002,1988-11-23,9999-01-01,Val,Minakawa,1953-11-16
67589,d002,1994-07-17,9999-01-01,Hausi,Lampe,1955-06-30
67686,d002,1991-01-07,9999-01-01,Lucien,Junet,1953-08-08
67826,d002,1993-12-23,9999-01-01,Selwyn,Detkin,1955-11-26
68433,d002,1991-08-24,1995-01-03,Maya,Wossner,1954-07-11
68712,d002,1988-04-10,1999-03-18,Gil,Kleiser,1955-03-13
68770,d002,1989-06-21,9999-01-01,Perla,Lunn,1952-02-19
68843,d002,1988-08-27,9999-01-01,Yucel,Kalafatis,1955-02-11
68890,d002,1987-12-11,9999-01-01,Mantis,Baer,1954-05-17
69027,d002,1991-12-22,9999-01-01,Make,Gihr,1955-08-20
69181,d002,1985-06-15,9999-01-01,Toshiko,Schiper,1955-04-11
69507,d002,1985-04-05,9999-01-01,Alassane,Weedon,1953-03-05
69544,d002,1986-02-18,9999-01-01,Flemming,Falster,1954-02-21
69649,d002,1990-09-18,1998-10-04,Candida,Salverda,1952-08-13
69987,d002,1986-10-08,9999-01-01,Shem,Collette,1952-04-11
70250,d002,1997-08-24,9999-01-01,Erez,Arlazarov,1952-08-02
70535,d002,1999-02-07,9999-01-01,Dante,Speel,1952-09-06
70722,d002,1988-09-02,9999-01-01,Maren,Sudbeck,1954-06-07
70810,d002,1995-01-05,1995-04-01,Vishwani,Brodal,1954-08-18
71120,d002,1999-12-02,9999-01-01,Kerryn,Marchegay,1953-08-13
71541,d002,1985-12-31,9999-01-01,Kwangsub,Chartres,1954-10-30
71717,d002,1986-12-19,1987-11-08,Zijian,Pehl,1953-01-27
71796,d002,1999-09-13,9999-01-01,Magdalena,Rijckaert,1953-10-22
72485,d002,1986-05-21,9999-01-01,Hidefumi,Christianini,1954-03-17
72587,d002,1985-07-26,9999-01-01,Krister,Angel,1954-12-19
72651,d002,1985-09-08,1992-03-11,Padma,Kawashima,1954-12-23
72735,d002,1985-02-25,1994-12-21,Shunichi,Varker,1955-05-18
73625,d002,1987-04-19,1996-12-26,Fan,Smeets,1953-01-27
73734,d002,1988-07-22,9999-01-01,Zhongwei,Rodite,1952-08-26
73739,d002,1988-10-20,9999-01-01,Marin,Krohm,1954-10-15
73812,d002,1988-10-23,9999-01-01,Shugo,Koblitz,1952-04-19
74342,d002,1985-06-21,1986-05-31,Jamaludin,Fiutem,1952-10-26
74416,d002,1998-08-21,2000-08-20,Chenye,Walstra,1955-08-02
74420,d002,1985-08-02,9999-01-01,Horward,Marsiglia,1952-11-17
74506,d002,1998-12-26,9999-01-01,Becky,Picaronny,1952-03-30
74837,d002,1988-07-22,9999-01-01,Vitaly,Gunderson,1953-12-20
75066,d002,1989-09-02,9999-01-01,Aiman,Mungall,1955-09-14
75589,d002,2001-05-09,9999-01-01,Sudharsan,Ghazalie,1955-10-29
76104,d002,1994-09-12,9999-01-01,True,Garrabrants,1955-05-25
76455,d002,1987-01-29,9999-01-01,Jolita,Redmiles,1955-06-19
76605,d002,1991-11-30,9999-01-01,Randy,Slobodova,1953-08-16
77043,d002,1987-12-16,9999-01-01,Shaibal,Argence,1954-12-12
77691,d002,1997-01-08,9999-01-01,Christoper,Showalter,1954-04-17
77803,d002,1985-03-05,9999-01-01,Armond,Schwartzburd,1952-09-01
77829,d002,1999-12-02,9999-01-01,Flemming,Parfitt,1954-10-01
77975,d002,1987-10-19,9999-01-01,Chikako,Christ,1953-04-29
78038,d002,1987-04-12,9999-01-01,Dmitry,Sooriamurthi,1955-10-04
79272,d002,1996-02-10,1997-05-22,Jongsuk,Rodite,1953-07-01
79432,d002,1989-12-31,9999-01-01,Younwoo,Gerteisen,1952-08-07
80130,d002,1985-08-19,9999-01-01,Jinya,Waschkowski,1953-12-14
80131,d002,1998-12-26,9999-01-01,Gill,Schurmann,1955-01-04
80321,d002,1986-03-04,2002-03-08,Fai,Terlouw,1954-12-28
80637,d002,1985-08-01,9999-01-01,Eishiro,Larfeldt,1955-04-23
80962,d002,1988-08-16,9999-01-01,Ute,Broder,1952-03-12
80980,d002,1985-08-23,9999-01-01,Hyuncheol,Stentiford,1954-05-06
81001,d002,1987-12-05,9999-01-01,Toshimori,Krider,1954-12-01
81236,d002,1991-04-16,1992-09-05,Boguslaw,Walstra,1955-06-25
81508,d002,1985-12-17,9999-01-01,Bokyung,Janocha,1953-07-07
81537,d002,1986-07-07,9999-01-01,Beshir,Pezzoli,1955-08-10
82354,d002,1993-09-05,9999-01-01,Badri,Trogemann,1953-03-10
82986,d002,1998-07-25,2000-05-05,Fumiko,Cools,1955-10-03
83009,d002,1988-01-16,9999-01-01,Francesca,Gerteisen,1952-04-11
83167,d002,1999-01-13,9999-01-01,Nagui,Chachaty,1952-02-20
83242,d002,1992-10-05,2001-02-26,Suebskul,Chenney,1955-09-17
83336,d002,1999-01-06,9999-01-01,Ewing,Zongker,1954-10-12
83873,d002,1987-04-14,1989-12-10,Jaihie,Bednarek,1953-05-19
84160,d002,1995-08-16,9999-01-01,Jaideep,Sherertz,1954-06-08
84298,d002,1985-08-02,1990-04-15,Baruch,Roohalamini,1955-01-08
84412,d002,1987-06-28,9999-01-01,Somnath,Delgrande,1953-12-08
84714,d002,1986-12-17,1995-10-25,Tonny,Shiratori,1954-06-10
85001,d002,1992-04-10,2002-03-10,Uno,Leijenhorst,1955-02-02
85217,d002,1985-11-18,1991-04-13,Qiwen,Casley,1952-11-13
85391,d002,2000-08-25,9999-01-01,Aleksander,Glinert,1955-05-03
85513,d002,1988-04-11,9999-01-01,Yagil,Spieker,1955-09-15
85642,d002,1988-08-09,1997-07-05,Breannda,Adachi,1954-10-05
85696,d002,1998-08-11,1998-12-14,Wuxu,Mitzlaff,1953-06-23
85760,d002,1999-09-26,2001-12-12,Boriana,Trumbly,1955-08-24
86184,d002,1999-05-19,2001-12-04,Marjo,Niizuma,1953-10-14
86287,d002,1990-07-15,9999-01-01,Masami,Liesche,1954-05-03
86307,d002,1985-09-16,2002-02-15,Mariusz,Vendrig,1952-02-23
86600,d002,1987-03-31,9999-01-01,Baocai,Baba,1954-05-21
86629,d002,1987-02-20,9999-01-01,Yolla,Sommer,1953-09-28
87498,d002,1994-04-13,9999-01-01,Rafols,Shobatake,1954-03-11
87637,d002,1994-06-18,9999-01-01,Qingxiang,Aamodt,1954-10-15
87638,d002,1988-03-16,9999-01-01,Fay,Raczkowsky,1954-11-12
87877,d002,1989-07-22,1990-09-12,Sampalli,Undy,1955-02-24
88491,d002,1990-09-21,9999-01-01,Mabry,Swiler,1954-02-02
88615,d002,1985-07-30,9999-01-01,Weicheng,Shrader,1952-08-31
88866,d002,1986-10-07,9999-01-01,Munehiro,Babb,1954-08-15
88936,d002,1991-01-29,9999-01-01,Hironobu,Belinskaya,1955-03-19
89232,d002,1985-07-23,9999-01-01,Remzi,Herath,1953-03-31
89315,d002,1985-07-02,9999-01-01,Susumu,Montemayor,1953-05-16
89613,d002,1986-07-04,1998-03-03,Billie,Feldmann,1954-01-05
89755,d002,1998-02-13,9999-01-01,Lalit,Klerer,1955-05-16
89969,d002,1985-12-17,9999-01-01,Conrado,Cappelletti,1955-03-09
90272,d002,1991-05-26,9999-01-01,Dinah,Tramer,1954-03-07
90449,d002,1985-04-06,1989-04-11,Anestis,Chinen,1952-10-11
90535,d002,2000-01-13,2002-05-10,Keiichiro,Hagimont,1954-09-25
90648,d002,1990-01-02,9999-01-01,Christoper,Bottner,1954-03-11
90908,d002,1987-12-12,9999-01-01,Toshimi,Cronan,1955-07-13
90998,d002,1988-05-21,9999-01-01,Jessie,Schwartzbauer,1954-07-23
91243,d002,1995-06-05,9999-01-01,Mads,Anick,1955-11-13
91367,d002,1986-10-02,1993-11-12,Kerryn,Sluis,1952-07-12
91395,d002,1987-10-03,9999-01-01,Golgen,Aseltine,1954-03-26
91632,d002,1987-09-03,1998-12-18,Bingning,Penn,1955-04-13
92627,d002,1988-01-29,9999-01-01,Xiaoshan,Yurek,1954-08-11
93085,d002,1989-04-09,9999-01-01,Evgueni,Parhami,1955-07-01
93195,d002,1997-09-29,9999-01-01,Domenico,Baak,1954-08-18
93329,d002,1987-05-06,1989-12-31,Shirish,Anily,1952-04-19
93445,d002,1986-06-06,9999-01-01,Shahaf,Imataki,1954-01-15
93455,d002,1987-02-21,9999-01-01,Tsutomu,Hashii,1954-06-23
94156,d002,1985-12-09,9999-01-01,Kristen,Norsworthy,1953-06-05
94164,d002,1986-09-27,1987-01-12,Frazer,Naumovich,1955-02-10
94469,d002,1986-09-14,9999-01-01,Moto,Fendler,1955-08-28
94501,d002,1985-08-04,1997-08-11,Toshimori,Velasco,1953-04-29
95046,d002,1987-08-14,9999-01-01,Bogdan,Spinelli,1952-11-30
95085,d002,1986-02-21,9999-01-01,Rosella,Hasham,1953-01-13
95159,d002,1985-07-08,9999-01-01,Yechiam,Kusalik,1953-11-29
95374,d002,1986-12-22,2001-02-12,Djelloul,Benzaken,1954-08-24
95511,d002,2001-03-17,9999-01-01,Sedat,Salvesen,1953-02-03
95570,d002,1987-10-17,9999-01-01,Gregory,Kadhim,1955-07-07
95746,d002,1986-03-14,9999-01-01,Piyawadee,Rodham,1955-10-10
96010,d002,1994-05-01,9999-01-01,Masanao,Peron,1954-01-21
96047,d002,1986-06-20,1991-10-12,Zhongwei,Kalloufi,1953-10-22
96298,d002,1998-04-02,9999-01-01,Martial,Marakhovsky,1955-06-14
96308,d002,1985-02-02,9999-01-01,Nigel,Aingworth,1953-03-11
96341,d002,1987-01-08,9999-01-01,Nidapan,Ranai,1955-07-10
96603,d002,1994-08-14,9999-01-01,Zissis,Markovitch,1955-09-02
96819,d002,1994-11-13,2002-06-04,Flemming,Petersohn,1953-01-23
97706,d002,1988-01-12,9999-01-01,Remzi,Erdmenger,1954-05-07
98151,d002,1998-02-10,1998-08-31,Janche,Skogmar,1953-11-17
98549,d002,1990-06-06,9999-01-01,Prodip,Landherr,1953-06-02
98845,d002,1987-03-13,9999-01-01,Jessie,Anido,1954-04-16
98913,d002,1987-03-21,9999-01-01,Toshimori,Fabrizio,1953-02-12
99253,d002,1997-07-17,9999-01-01,Genki,Maccarone,1953-06-23
99276,d002,1987-01-01,9999-01-01,Takanari,Aamodt,1953-03-06
99592,d002,1985-04-28,1993-02-18,Jayson,Rubsam,1955-02-10
100022,d002,1985-02-04,9999-01-01,Iara,Lindenbaum,1955-03-03
100115,d002,1986-10-21,9999-01-01,Siddarth,Servieres,1955-10-04
100556,d002,1999-12-17,9999-01-01,Sachem,Kaiserswerth,1952-05-20
100576,d002,1985-05-22,1986-05-14,Xiaopeng,Gluchowski,1955-07-15
100900,d002,1986-06-27,1998-01-26,Saniya,Vandervoorde,1952-07-11
101206,d002,1994-01-22,9999-01-01,Nishit,Vitiello,1953-11-29
101412,d002,1988-06-10,9999-01-01,Nathan,Baaleh,1955-03-16
101855,d002,1991-10-18,9999-01-01,Sven,Majewski,1953-12-30
101859,d002,1991-10-05,1996-02-08,Honesty,Perng,1953-08-26
101907,d002,1999-08-19,9999-01-01,Jianhao,England,1953-12-05
102333,d002,1985-03-05,1996-02-05,Kendra,Stamatiou,1952-04-30
102423,d002,1988-01-21,9999-01-01,Kazuhiko,Sridhar,1953-11-17
