emp_no,dept_no,from_date,to_date,first_name,last_name,birth_date
19310,d008,2001-10-29,9999-01-01,Bouchung,Guerreiro,1953-01-19
19335,d008,1990-10-06,9999-01-01,Susanta,Khalid,1955-01-22
19393,d008,1986-12-04,9999-01-01,Boaz,Back,1953-02-13
19583,d008,1993-05-30,1996-01-01,Edwin,Veccia,1955-11-18
19814,d008,1992-06-13,9999-01-01,Subhrajyoti,Rosaz,1954-07-02
20063,d008,1989-03-09,1994-04-02,Guttorm,Carrere,1955-06-26
20416,d008,1985-11-24,1988-05-13,Oddvar,Swiler,1955-07-30
20601,d008,1994-06-09,1996-10-19,Dipankar,Duclos,1954-11-29
21984,d008,1999-04-06,9999-01-01,Martine,Lemarechal,1953-05-23
22008,d008,1988-02-17,9999-01-01,Karlis,Ferretti,1955-11-30
22121,d008,1998-03-30,9999-01-01,Saeed,Pfau,1952-04-09
22205,d008,1987-07-18,1989-11-10,Rafols,Sichman,1955-05-26
22292,d008,1988-12-10,9999-01-01,Ekawit,Bernardinello,1953-01-29
22620,d008,1987-01-14,9999-01-01,Terresa,Dusink,1953-12-22
22749,d008,1996-09-20,9999-01-01,Snehasis,Famili,1955-06-19
22854,d008,1986-02-27,9999-01-01,Trygve,Koblitz,1955-06-20
22886,d008,2000-12-09,9999-01-01,Gudjon,Templeman,1955-01-02
23317,d008,1999-04-24,2000-08-16,Huican,Worfolk,1952-06-25
23342,d008,1987-01-27,1992-08-26,Xinglin,Berendt,1955-05-09
23506,d008,1986-06-18,9999-01-01,Shiv,Luck,1955-07-02
23643,d008,1993-10-13,9999-01-01,Mariangiola,Ozeri,1954-03-22
23857,d008,1994-08-03,9999-01-01,Kristen,Frijda,1952-02-03
24428,d008,1997-12-17,9999-01-01,Moie,Lunn,1954-07-19
24462,d008,1989-01-15,1994-05-24,Chenye,Senzako,1955-05-30
24844,d008,1985-06-24,1995-06-05,Anwar,Jumpertz,1952-10-18
25504,d008,1985-09-19,1990-10-29,Pramod,Servi,1952-06-24
25531,d008,1987-10-07,1991-10-22,Zhiwei,Domenig,1952-04-19
25839,d008,1990-01-15,9999-01-01,Ewing,Simkin,1955-01-05
25885,d008,1994-11-21,9999-01-01,Takanari,Zockler,1952-11-20
26087,d008,1988-05-17,1990-11-22,Toney,Peng,1954-01-01
26088,d008,1985-06-06,9999-01-01,Theron,Woycyznski,1953-11-10
26221,d008,1988-07-30,9999-01-01,Ashish,Straney,1954-01-09
26598,d008,1988-10-05,9999-01-01,Falguni,Birsak,1955-07-07
26668,d008,1987-05-01,1995-05-08,Berhard,Bahk,1952-10-15
26806,d008,1999-09-16,2001-02-23,Wonhee,Uhrig,1953-08-27
26906,d008,1987-09-06,9999-01-01,Conor,Koyama,1952-05-16
26957,d008,1988-01-07,2000-03-09,Atreyi,Baca,1953-05-01
27055,d008,1989-07-17,9999-01-01,Yaghout,Dulay,1952-12-08
27236,d008,1999-10-17,9999-01-01,Kotesh,Wegerle,1954-08-28
27527,d008,1988-11-22,1996-03-26,Kshitij,Valette,1953-01-03
27781,d008,1987-03-12,9999-01-01,Qiwen,Wielonsky,1953-01-07
28073,d008,1989-04-08,1990-01-02,Achilleas,Meriste,1955-06-09
28391,d008,1990-08-07,9999-01-01,Elvia,Brlek,1953-12-28
28394,d008,1989-12-06,9999-01-01,Gaetan,Emiris,1953-04-15
28404,d008,1994-07-27,9999-01-01,Francesca,Schicker,1953-07-12
28563,d008,1991-09-04,1991-11-14,Candido,Chelton,1953-03-23
28600,d008,1999-09-03,9999-01-01,Mingzeng,Whitcomb,1953-03-29
28972,d008,1985-04-19,9999-01-01,Jianhao,Radivojevic,1955-10-12
29214,d008,1991-06-22,9999-01-01,Stepehn,Schach,1955-04-27
29468,d008,1994-02-20,9999-01-01,Ramya,Bojadziev,1953-02-01
29760,d008,1985-09-11,9999-01-01,Jinya,Paludetto,1955-09-05
29765,d008,1988-08-03,1992-03-15,Nishit,Ranta,1954-11-28
30001,d008,1988-05-21,9999-01-01,Izaskun,Morton,1953-03-27
30057,d008,1987-07-09,1988-11-24,Atilio,Magliocco,1954-11-28
30419,d008,1997-06-13,2001-03-18,Peer,Kulisch,1953-07-03
30705,d008,1997-01-02,9999-01-01,Satoru,Teitelbaum,1955-11-14
30851,d008,1987-05-12,9999-01-01,Ortrun,Castellani,1954-12-13
31106,d008,1985-03-25,9999-01-01,Oscal,Kulisch,1952-11-15
31146,d008,1991-10-09,9999-01-01,Shaibal,Asmuth,1955-11-13
31674,d008,1991-02-07,9999-01-01,Jixiang,Bernini,1955-05-25
31811,d008,1999-10-19,9999-01-01,Zine,Raney,1953-11-16
31872,d008,1985-03-26,9999-01-01,Sanjay,Georgakopoulos,1953-05-14
31999,d008,1986-01-04,9999-01-01,Stabislas,Siksek,1953-12-15
32064,d008,1994-06-10,9999-01-01,Mandell,Gammage,1952-11-03
32094,d008,1986-03-16,1996-07-10,Mohd,Buchter,1952-02-03
32203,d008,1986-11-19,9999-01-01,Stamatina,Gulak,1955-08-28
32246,d008,1988-09-08,9999-01-01,Georg,Onuegbe,1953-03-03
32368,d008,1999-08-08,9999-01-01,Ebru,Ravishankar,1952-06-10
32410,d008,1995-01-31,2000-03-10,Geraldo,Jenevein,1955-11-27
32615,d008,1996-07-16,9999-01-01,Geoffrey,Sadowski,1953-08-05
32972,d008,1987-07-03,9999-01-01,Ebbe,Matzov,1952-08-03
33006,d008,1995-11-09,9999-01-01,Saniya,Einsfeld,1953-04-07
33079,d008,1996-11-13,9999-01-01,Tomoyuki,Lampe,1952-10-13
33373,d008,1995-05-21,1996-04-10,Froduald,Cooman,1954-09-15
33522,d008,1985-04-04,1995-01-18,Gift,Barinka,1955-03-13
33675,d008,1995-07-22,9999-01-01,Wojceich,Lichtman,1954-07-28
33996,d008,1986-11-23,9999-01-01,Subbu,Olivero,1954-07-20
34075,d008,1994-12-20,9999-01-01,Chaosheng,Peternell,1955-12-08
34417,d008,1998-11-25,9999-01-01,Gio,Flexer,1955-06-01
34947,d008,1985-04-22,9999-01-01,Mario,Perfilyeva,1952-12-12
35159,d008,1998-08-14,2000-04-26,Mohammad,Demke,1953-07-04
35300,d008,1996-10-29,9999-01-01,Chuanti,Chenoweth,1955-08-16
35489,d008,1993-11-01,9999-01-01,Jeanne,Godskesen,1955-06-10
36412,d008,1989-06-20,9999-01-01,Abdulah,Senzako,1954-11-04
36500,d008,1990-12-08,1993-07-22,Sachin,Picci,1955-06-23
36882,d008,1986-07-20,1993-07-17,Janalee,Lodder,1954-10-08
36967,d008,1987-07-05,9999-01-01,Shigehiro,Kuzuoka,1952-07-30
36999,d008,1994-05-21,9999-01-01,Arunas,Range,1952-10-29
37060,d008,1985-06-10,9999-01-01,Somnath,Morrey,1952-10-11
37186,d008,1988-12-29,9999-01-01,Maha,Feinberg,1953-02-08
37265,d008,1998-05-08,9999-01-01,Bokyung,Ellozy,1952-10-18
38472,d008,1985-06-04,9999-01-01,Masadi,Winter,1952-05-14
38474,d008,1986-06-09,9999-01-01,Hsiangchu,Wrigley,1953-09-04
38720,d008,2001-08-29,9999-01-01,Kwan,Khalil,1952-08-13
38884,d008,1991-05-15,9999-01-01,Arne,Dratva,1954-09-10
39224,d008,1999-07-30,9999-01-01,Moss,Chenney,1955-02-28
39321,d008,1992-06-14,9999-01-01,Arie,Wilfing,1952-06-20
39889,d008,1987-03-11,9999-01-01,Pranav,Menhoudj,1954-06-28
39979,d008,1986-02-10,9999-01-01,Serenella,Cardazo,1955-10-01
40384,d008,1985-07-05,1999-08-31,Xinan,Irland,1955-04-26
40511,d008,1987-03-01,9999-01-01,Radhia,Alencar,1952-04-18
40770,d008,1985-09-26,9999-01-01,Jiang,Nitta,1953-05-04
40777,d008,1988-04-26,9999-01-01,Jeong,Birdsall,1953-07-24
41313,d008,1990-07-02,9999-01-01,Gino,Nitto,1954-02-26
41661,d008,1992-06-03,9999-01-01,Masadi,Hofman,1953-02-27
42422,d008,1988-10-08,1992-06-19,Marin,Tokunaga,1955-01-30
42425,d008,1985-02-04,9999-01-01,Insup,Ulupinar,1952-11-24
42460,d008,1993-12-09,9999-01-01,Angel,Vrecion,1955-03-29
42781,d008,1995-07-01,9999-01-01,Xinyu,Dechter,1954-05-11
43217,d008,1987-08-02,2001-07-05,DAIDA,Pappas,1952-09-19
43410,d008,1988-07-13,9999-01-01,Pranas,Masand,1952-09-18
43616,d008,1996-11-10,9999-01-01,Conor,Montemayor,1953-11-08
43708,d008,1998-04-02,9999-01-01,Zhongwei,Streng,1954-11-04
43854,d008,1991-08-01,9999-01-01,Kwee,Lally,1954-02-21
43946,d008,1986-11-23,2000-05-18,Kankanahalli,Swist,1955-11-24
44135,d008,1994-08-02,9999-01-01,JoAnna,Neimat,1952-12-12
44148,d008,1988-12-06,9999-01-01,Fun,Marchesini,1954-09-21
44165,d008,1988-06-23,1990-08-13,Greger,Heuser,1953-01-02
44292,d008,1988-09-15,9999-01-01,Alexius,Georg,1952-03-27
44874,d008,1985-10-15,9999-01-01,Janche,Cools,1954-08-26
45217,d008,1995-07-29,9999-01-01,Marsal,Pena,1954-09-04
45314,d008,1985-03-10,9999-01-01,Zhigen,Motley,1955-04-15
45352,d008,2001-07-11,9999-01-01,Yuichiro,Zallocco,1954-04-24
45844,d008,1988-06-12,9999-01-01,Patricia,Fetvedt,1954-07-29
45886,d008,1987-10-15,9999-01-01,Ioana,Ginesta,1955-01-10
46104,d008,1987-09-15,9999-01-01,Yoshinari,Kavvadias,1954-02-23
46407,d008,1993-12-09,9999-01-01,Hideyuki,Braunmuhl,1954-05-12
46561,d008,1987-06-11,1995-11-27,Sivanarayana,Potthoff,1953-08-19
47050,d008,1997-11-03,9999-01-01,Aimee,Nyrup,1954-11-16
47103,d008,1986-12-04,9999-01-01,Mamdouh,Lueh,1952-03-24
47166,d008,1985-10-05,1988-03-30,Chiranjit,Bade,1952-09-19
47567,d008,1987-06-27,9999-01-01,Marc,Pouyioutas,1955-06-29
47841,d008,1999-03-02,9999-01-01,Aria,Benveniste,1952-08-31
47847,d008,1987-03-17,9999-01-01,Renny,Rusmann,1954-09-11
47943,d008,1986-12-24,9999-01-01,Martins,Puppo,1954-10-07
47952,d008,1997-02-05,9999-01-01,Fumitaka,Motley,1952-06-24
47988,d008,1988-10-11,9999-01-01,Mohan,Frezza,1954-01-07
48027,d008,1985-05-29,9999-01-01,Snehasis,Servieres,1952-04-08
48131,d008,1992-08-31,9999-01-01,Arne,Bharadwaj,1952-05-31
48154,d008,1985-09-11,9999-01-01,Baocai,Baba,1954-12-17
48161,d008,1988-08-22,9999-01-01,Khalid,Gustavson,1953-02-19
48270,d008,1991-05-08,9999-01-01,Guadalupe,Lorys,1953-09-25
48368,d008,1986-02-04,9999-01-01,Xuejia,Suessmith,1953-02-04
48693,d008,1985-11-25,9999-01-01,Quingbo,Erev,1952-11-13
49224,d008,1995-05-03,9999-01-01,Shrikanth,Swist,1952-05-26
49264,d008,1992-06-04,9999-01-01,Hsiangchu,Landherr,1954-07-24
50048,d008,1993-10-20,9999-01-01,Indrajit,Lindqvist,1955-02-27
50126,d008,1993-01-09,9999-01-01,Terresa,Brendel,1953-05-03
50318,d008,1988-02-23,9999-01-01,Remco,Beerel,1954-12-31
50456,d008,1988-04-12,9999-01-01,Alain,Eastman,1953-06-10
50610,d008,1985-11-13,1994-11-29,Kazuhira,Nyanchama,1953-02-28
51088,d008,1993-04-28,9999-01-01,Adin,Rathonyi,1952-05-16
51351,d008,1989-01-29,1993-03-22,Pasqua,Perko,1952-02-10
51840,d008,1987-07-18,9999-01-01,Leucio,Gimbel,1953-04-05
52217,d008,1999-07-15,9999-01-01,Spyrose,Henseler,1953-09-25
52733,d008,1996-10-18,9999-01-01,Supot,Atrawala,1953-05-01
52851,d008,1988-01-20,9999-01-01,Gita,Billawala,1952-11-10
53259,d008,1986-06-10,9999-01-01,Francoise,Zirintsis,1954-01-15
53316,d008,1986-03-08,1994-09-23,Shuky,Emmart,1954-07-25
53532,d008,1986-12-28,9999-01-01,Shimshon,Asmuth,1953-12-19
53640,d008,1986-04-15,9999-01-01,Toshimi,Coorg,1955-10-24
53641,d008,1986-02-26,9999-01-01,Vesna,Remmele,1953-03-29
53651,d008,1992-03-02,9999-01-01,Nathalie,Melichar,1955-09-24
54328,d008,1991-07-08,1991-10-02,Akeel,Bruckman,1955-10-26
54473,d008,1987-10-14,9999-01-01,Aiman,Benaini,1953-12-31
54595,d008,1987-07-17,9999-01-01,Jixiang,Bultermann,1952-10-24
54646,d008,1987-04-24,1990-03-11,Aria,Hertweck,1953-10-12
54758,d008,1991-06-19,2002-05-20,Kwun,Butner,1952-08-14
54884,d008,1995-05-26,9999-01-01,Lillian,Greenaway,1953-11-30
54963,d008,1994-02-17,9999-01-01,Toshiko,Bellmore,1955-09-25
55069,d008,1990-05-01,9999-01-01,Ewing,Schreiter,1953-03-31
55154,d008,1995-11-27,9999-01-01,Brigham,Schiettecatte,1952-08-31
55217,d008,1988-03-10,9999-01-01,Poorav,Pews,1953-11-08
55328,d008,1987-07-21,9999-01-01,Temple,Boudaillier,1954-02-06
55353,d008,1998-06-30,9999-01-01,Takahito,Viele,1953-12-16
55404,d008,1988-08-10,9999-01-01,Mara,Spell,1954-03-23
55472,d008,1988-07-16,9999-01-01,Gudjon,Birta,1953-05-21
55499,d008,2001-05-03,9999-01-01,Kamakshi,Diderrich,1953-01-10
55568,d008,1987-07-20,1992-06-08,Arne,Peris,1953-11-08
55946,d008,1995-10-08,9999-01-01,Shan,Wossner,1952-02-17
55976,d008,1987-10-07,1999-08-22,Hidekazu,Heystek,1953-08-21
56157,d008,1988-10-22,9999-01-01,Sajjad,Cannane,1954-10-26
56262,d008,1990-07-15,9999-01-01,Dharmaraja,Androutsos,1952-02-29
56492,d008,1986-10-16,2001-07-18,Neven,Boreale,1953-11-04
56588,d008,1997-12-14,9999-01-01,Denny,Karcich,1954-02-15
56879,d008,1988-11-04,9999-01-01,Arne,Junet,1953-09-20
56883,d008,1987-12-03,9999-01-01,Honglan,Busillo,1954-06-05
57242,d008,1987-12-15,1993-12-04,Tetsushi,Lowrie,1955-02-16
57294,d008,2000-01-04,9999-01-01,Sariel,Engelmann,1954-12-23
57616,d008,1997-05-01,9999-01-01,Akeno,Bergere,1954-08-23
57749,d008,1987-12-05,9999-01-01,Luisa,Conte,1955-08-26
57795,d008,1987-04-24,9999-01-01,Magy,Tetzlaff,1953-07-27
57847,d008,1985-09-07,9999-01-01,Moon,Kornatzky,1953-09-30
59123,d008,1985-10-19,9999-01-01,Margareta,Magalhaes,1953-12-30
59186,d008,1986-06-12,1994-03-17,Anoosh,Bazzichi,1953-09-29
59227,d008,1997-04-04,9999-01-01,Adly,Ruemmler,1954-08-03
59578,d008,1987-12-20,9999-01-01,Pramod,Schade,1954-02-24
60115,d008,1985-05-22,9999-01-01,Nathalie,Murillo,1954-07-08
60152,d008,1985-07-06,9999-01-01,Uma,Bashian,1953-04-17
60243,d008,1996-02-18,1997-03-06,Jaewoo,Rattan,1952-11-13
60522,d008,1998-02-09,9999-01-01,Becky,Polupanov,1952-04-17
60852,d008,1986-07-25,9999-01-01,Keung,Schneeberger,1955-10-09
60858,d008,2000-01-21,9999-01-01,Elgin,Foote,1955-04-10
60926,d008,1989-07-20,1996-09-12,Kellie,Nourani,1954-08-04
61236,d008,1986-01-12,1991-10-05,Martien,Chvatal,1953-12-26
61370,d008,1986-05-21,9999-01-01,Shahar,Candan,1955-09-21
61460,d008,1987-09-21,9999-01-01,Sanjoy,Rodham,1955-06-02
61644,d008,1988-03-11,9999-01-01,Toney,Ladret,1955-05-05
61789,d008,1988-07-21,9999-01-01,Ramachenga,Straney,1954-04-23
62082,d008,1990-04-10,1994-10-13,Somnath,Puppe,1955-04-28
62383,d008,2001-07-04,9999-01-01,Khatoun,Rodier,1955-08-04
62480,d008,2000-01-29,2001-03-19,Bedrich,Stemann,1955-05-22
62573,d008,1999-11-26,2000-02-17,Martial,Serot,1953-12-02
62637,d008,1986-11-12,9999-01-01,Danae,Assaf,1953-07-19
62869,d008,1986-08-17,9999-01-01,Syozo,Schieder,1953-10-03
63087,d008,1987-04-28,1987-05-25,Kazuhito,Ballarin,1955-12-16
63166,d008,1988-08-09,9999-01-01,Sanjai,Baak,1955-05-10
63295,d008,1992-07-12,1993-04-19,Giao,Angiulli,1953-01-29
63305,d008,1999-04-15,9999-01-01,Perry,Waymire,1954-02-28
63609,d008,1989-11-27,9999-01-01,Martins,Lyonns,1955-02-18
63612,d008,1995-09-23,9999-01-01,Berto,Foote,1955-12-19
63743,d008,1988-11-02,1994-04-24,Shugo,Muntz,1952-08-19
64026,d008,1998-05-21,9999-01-01,Sverrir,VanScheik,1953-09-11
64240,d008,1985-10-28,9999-01-01,Goncalo,Hoppenstand,1955-07-01
64272,d008,1995-07-29,9999-01-01,Roddy,Vesna,1954-04-15
64535,d008,1986-07-12,9999-01-01,Zongyan,Georgatos,1954-12-30
64692,d008,1986-10-15,9999-01-01,Bowen,Ermel,1955-11-12
64703,d008,1986-06-07,9999-01-01,Trygve,Fiebach,1953-10-28
64974,d008,1996-08-07,9999-01-01,Lijia,Penn,1954-12-10
65498,d008,1985-07-26,9999-01-01,Rildo,Garrabrants,1954-12-12
65551,d008,1988-05-06,9999-01-01,Zhenhua,Nittel,1952-09-06
66205,d008,1988-01-09,9999-01-01,Yannik,Argence,1955-12-31
66258,d008,1998-09-01,9999-01-01,Sumant,Schonegge,1952-08-02
66689,d008,1986-10-13,1998-05-07,Alselm,Schoegge,1952-10-07
66695,d008,1996-09-11,9999-01-01,Mihalis,Bondorf,1953-10-21
66744,d008,1989-10-30,1997-05-28,Chuanyi,Puppe,1953-11-05
67029,d008,1988-11-09,9999-01-01,Sorina,Heydon,1954-08-31
67208,d008,1987-04-06,1989-08-14,Rosalie,Sichman,1953-05-20
67381,d008,1997-08-14,9999-01-01,Gita,Weedon,1955-09-12
67567,d008,1998-12-26,9999-01-01,Yuqun,Delgrossi,1954-06-18
67608,d008,1987-08-16,1994-04-23,Junichi,Mayerwieser,1953-08-01
67682,d008,1990-03-24,9999-01-01,Moni,Ozeri,1953-05-17
67906,d008,1988-07-01,2002-06-28,Tsutomu,Luders,1953-07-24
68015,d008,1986-07-04,1993-02-17,Willard,Yetim,1954-06-22
68269,d008,1996-08-22,9999-01-01,Marjo,Falster,1955-01-17
68424,d008,1987-05-28,1990-10-28,Abdelwaheb,Fordan,1954-03-17
68432,d008,1987-11-20,9999-01-01,Tsuneo,Staylopatis,1953-03-07
68550,d008,1994-12-21,9999-01-01,Alper,Perin,1952-05-19
68699,d008,1993-07-03,9999-01-01,Harjit,Baby,1953-11-28
68786,d008,1990-11-04,1999-03-12,Marit,Vasanthakumar,1955-10-09
68809,d008,1996-04-06,9999-01-01,Oldrich,Menhardt,1954-01-08
69112,d008,1985-08-19,1986-07-27,Saddek,Crabtree,1954-12-21
69131,d008,1993-12-13,9999-01-01,Shuzo,Hebert,1954-05-24
69405,d008,1985-02-04,9999-01-01,Lijia,Heping,1955-04-03
69428,d008,1988-03-10,9999-01-01,Dzung,Shimshoni,1955-05-17
69697,d008,1996-11-13,9999-01-01,Zengping,Nourani,1954-12-20
69737,d008,1985-06-12,9999-01-01,Sarita,Conta,1952-03-06
70528,d008,1996-11-01,2000-11-16,Khun,Gimarc,1953-01-05
70830,d008,1986-08-19,1991-03-28,Jiakeng,Maksimenko,1953-10-08
71478,d008,1993-10-15,9999-01-01,Margo,Schahn,1954-08-22
71528,d008,2001-08-19,9999-01-01,Marjo,Deverell,1954-09-18
71699,d008,1992-03-05,9999-01-01,Ingemar,Tramer,1954-06-06
71889,d008,1996-10-17,9999-01-01,Tristan,Hennebert,1952-07-13
72284,d008,1999-03-04,9999-01-01,Radhakrishnan,Mondadori,1954-07-30
72448,d008,1996-11-11,9999-01-01,Lena,Assaf,1953-01-29
72869,d008,1985-06-25,1988-05-12,Shay,Basagni,1952-06-04
72998,d008,1987-10-10,1995-04-03,Mart,Farrow,1952-10-11
73090,d008,1985-03-27,9999-01-01,Yoshinari,Takkinen,1954-04-19
73499,d008,1995-10-26,9999-01-01,Ult,Ferriere,1954-04-23
73726,d008,1999-03-16,9999-01-01,Elvia,Mawatari,1955-01-17
73733,d008,1989-03-02,9999-01-01,Takanari,Kusakari,1955-04-11
73841,d008,1985-06-02,9999-01-01,Xiaocheng,Beznosov,1954-09-09
73943,d008,1990-08-28,1991-06-17,Chenxi,Szilard,1955-10-12
74015,d008,1987-02-11,9999-01-01,Parke,Lubachevsky,1953-05-31
74327,d008,1993-05-26,9999-01-01,Aloke,Rahier,1955-10-29
74332,d008,1997-10-15,9999-01-01,Brigham,Impagliazzo,1954-09-29
74447,d008,1988-09-08,9999-01-01,Atilio,Hebert,1954-08-11
74532,d008,1987-03-11,1992-02-21,Doowon,Lorcy,1955-10-13
74537,d008,1999-09-10,9999-01-01,Sanjay,Samarati,1954-12-20
75221,d008,1986-03-15,9999-01-01,Bilhanan,Pelc,1954-09-29
75309,d008,1986-12-26,9999-01-01,Shih,Weisert,1955-04-27
75797,d008,1988-10-15,1988-11-01,Djelloul,Yetim,1953-12-19
75891,d008,1997-07-07,9999-01-01,Przemyslawa,Moffat,1954-10-28
75900,d008,1987-03-30,9999-01-01,Uri,Deverell,1952-02-20
75990,d008,1992-05-04,9999-01-01,Irene,Montemayor,1955-09-05
76565,d008,1985-11-01,1990-01-06,Teunis,Manders,1955-06-13
76680,d008,1989-01-07,9999-01-01,Uriel,Collette,1953-11-20
77196,d008,1985-03-13,9999-01-01,Lillian,Benner,1952-04-29
77295,d008,1985-06-17,9999-01-01,Weijing,Taubman,1955-07-18
77541,d008,1995-01-31,9999-01-01,Hideo,Furudate,1954-10-26
77722,d008,1985-03-11,9999-01-01,Bodo,Denti,1955-03-18
77948,d008,1986-08-30,1999-01-22,Demin,Merks,1954-10-29
78331,d008,1993-04-05,1999-02-15,Guozhong,Erol,1955-05-12
78348,d008,1999-03-07,9999-01-01,Guoxiang,Serov,1952-10-19
78515,d008,1987-07-04,9999-01-01,Otilia,Sury,1952-04-06
78738,d008,1992-08-15,1995-04-07,Masadi,Jervis,1953-04-01
78908,d008,1997-10-03,9999-01-01,Arne,Molenaar,1953-11-04
79265,d008,1988-08-14,9999-01-01,Lokesh,Kenevan,1952-07-03
79590,d008,1987-08-09,9999-01-01,Jiakeng,Ariola,1953-08-20
79703,d008,2000-11-20,9999-01-01,Remco,Einsfeld,1954-07-05
80479,d008,1997-01-24,9999-01-01,Sanjay,Kragelund,1955-10-11
80498,d008,1990-09-28,9999-01-01,Arve,Pokrovskii,1953-10-15
80853,d008,1990-05-10,9999-01-01,Claude,Bashian,1952-09-24
80929,d008,1987-12-05,9999-01-01,Nevio,Kading,1952-08-23
81207,d008,2000-11-08,9999-01-01,Barry,Hofstetter,1952-12-15
81271,d008,1986-12-03,9999-01-01,Kendra,Bade,1952-05-18
81500,d008,1990-04-30,2000-08-05,Aran,Katzenelson,1954-02-22
81564,d008,2002-04-24,9999-01-01,Martijn,Michaels,1955-07-13
81676,d008,1990-08-11,9999-01-01,Sham,Wrigley,1953-10-06
81745,d008,1988-12-21,1998-10-21,Fuqing,Veldwijk,1955-05-14
81900,d008,1995-06-14,9999-01-01,Mario,Bernatsky,1955-08-20
82059,d008,1994-06-24,9999-01-01,Satosi,Ecklund,1954-02-26
82144,d008,1990-05-11,9999-01-01,Marek,Dusink,1953-05-27
82151,d008,1994-05-16,9999-01-01,Keiichiro,Terekhov,1953-11-02
82568,d008,1987-05-09,9999-01-01,Giri,Flanders,1953-11-25
82683,d008,1997-03-19,9999-01-01,Pantung,Dayang,1954-12-29
82893,d008,1988-07-20,9999-01-01,Junsik,Unni,1953-11-13
83334,d008,1985-05-31,9999-01-01,Arno,Thebaut,1953-02-25
83385,d008,1991-05-10,2001-01-01,Berry,Falco,1953-08-05
83411,d008,1987-05-16,9999-01-01,Tonny,Swiss,1953-02-18
83478,d008,1986-04-06,9999-01-01,Goa,Budinsky,1954-12-30
83605,d008,1998-05-11,1999-08-07,Persi,Fordan,1952-05-14
83699,d008,1999-06-09,9999-01-01,Fayez,Luby,1953-08-14
83783,d008,1985-06-27,1995-07-18,Mayuri,Baranowski,1953-10-19
84139,d008,1990-01-08,1992-10-19,Fabrizio,Walston,1952-12-18
84382,d008,1996-10-27,9999-01-01,Harjit,Wallrath,1954-01-07
84910,d008,1991-09-18,9999-01-01,Kaijung,Mondadori,1954-10-19
