emp_no,dept_no,from_date,to_date,first_name,last_name,birth_date
11616,d004,1993-12-30,9999-01-01,,,1954-07-12
11624,d004,1989-07-15,9999-01-01,Adil,Gammage,1955-05-16
11673,d004,1989-06-10,9999-01-01,Henk,Felder,1954-12-20
11736,d004,1994-03-07,9999-01-01,,,1953-08-21
11738,d004,1986-06-19,1995-06-27,Tadahiro,Lichtman,1954-12-13
11764,d004,1991-12-16,9999-01-01,Sanjay,Anick,1953-04-22
11821,d004,1995-12-13,2001-10-26,,,1954-10-18
11829,d004,1999-10-11,9999-01-01,,,1952-08-01
11846,d004,1994-06-22,9999-01-01,,,1954-04-24
11862,d004,1993-01-20,2000-11-22,,,1954-01-25
11869,d004,1996-08-12,9999-01-01,,,1955-09-14
11915,d004,1992-06-28,9999-01-01,Miomir,Mawatari,1954-08-16
11917,d004,1997-03-08,9999-01-01,,,1955-03-26
11949,d004,1985-03-11,9999-01-01,Martijn,Harbusch,1953-01-27
11965,d004,1993-10-07,9999-01-01,,,1954-12-03
11987,d004,1993-09-14,1997-12-04,Vidya,Schaar,1954-12-29
12008,d004,1991-08-07,1992-07-01,,,1953-09-13
12044,d004,1990-04-19,9999-01-01,,,1955-08-16
12077,d004,1995-08-31,2000-08-18,,,1954-11-17
12122,d004,1987-07-24,9999-01-01,Satoru,Krone,1954-06-27
12125,d004,1999-09-01,9999-01-01,Shounak,Erman,1953-04-16
12148,d004,1997-06-24,1997-11-21,,,1952-08-08
12223,d004,1986-08-13,9999-01-01,Niteen,Koyama,1954-07-27
12254,d004,1988-12-23,1989-10-31,Chaitali,Stafford,1953-04-04
12312,d004,1988-11-24,1996-12-18,Chenye,Velasco,1954-04-06
12317,d004,2001-01-21,9999-01-01,,,1952-05-23
12345,d004,1990-07-09,2002-03-09,,,1954-04-29
12355,d004,1989-11-08,9999-01-01,,,1953-09-12
12365,d004,1988-09-12,9999-01-01,Kamakshi,Bisiani,1954-01-21
12388,d004,1999-04-25,9999-01-01,,,1954-12-14
12407,d004,1993-12-03,1999-09-13,,,1952-10-12
12417,d004,1998-02-02,9999-01-01,Dannz,Spelt,1955-11-18
12452,d004,1997-09-28,9999-01-01,,,1953-10-04
12470,d004,1996-02-29,1998-06-22,,,1954-05-05
12482,d004,1993-08-12,2001-10-17,,,1954-07-18
12502,d004,1989-06-06,9999-01-01,,,1952-07-22
12504,d004,1997-08-14,9999-01-01,Adly,Rosaz,1953-01-04
12506,d004,1990-08-29,9999-01-01,,,1955-07-13
12515,d004,1994-01-27,9999-01-01,,,1952-05-22
12520,d004,1999-03-06,9999-01-01,,,1954-01-21
12522,d004,1999-01-28,9999-01-01,,,1954-03-06
12534,d004,1985-08-14,9999-01-01,Yongmao,Gerlach,1953-01-31
12551,d004,1987-12-04,9999-01-01,Jeane,Tzvieli,1954-03-15
12571,d004,1997-04-23,9999-01-01,,,1952-04-16
12626,d004,1990-09-25,9999-01-01,,,1954-07-16
12635,d004,1995-02-03,1995-04-07,Xinyu,Restivo,1952-11-09
12666,d004,1998-04-19,9999-01-01,,,1955-03-14
12670,d004,1999-09-10,9999-01-01,,,1952-06-10
12694,d004,1995-12-01,1998-05-30,Kazuhira,Luders,1954-12-19
12746,d004,1991-07-08,9999-01-01,,,1953-10-11
12747,d004,2000-02-04,9999-01-01,,,1955-10-23
12753,d004,1991-08-26,9999-01-01,,,1952-12-22
12775,d004,1991-02-24,1993-10-17,Mariangiola,Berendt,1952-10-21
12814,d004,1998-06-07,1998-11-24,,,1952-06-10
12825,d004,1992-08-25,1998-01-16,,,1955-04-28
12829,d004,1995-07-06,1996-05-07,,,1955-08-25
12831,d004,1996-08-13,2002-05-30,,,1953-12-14
12863,d004,1985-09-06,9999-01-01,Leif,Matheson,1954-08-02
12981,d004,1995-02-01,1998-03-16,,,1953-10-02
12984,d004,1993-05-03,1994-03-10,,,1954-02-19
12987,d004,1993-05-03,9999-01-01,,,1953-10-08
13004,d004,1990-05-18,9999-01-01,,,1952-12-13
13013,d004,2000-01-22,9999-01-01,,,1952-10-17
13087,d004,1990-12-07,1998-07-22,,,1953-04-23
13134,d004,1987-10-23,9999-01-01,Lorien,Chepyzhov,1955-06-25
13168,d004,1987-09-11,9999-01-01,Munir,Stentiford,1954-06-10
13175,d004,1991-01-20,9999-01-01,,,1955-10-23
13182,d004,1999-03-03,9999-01-01,Kokou,Rodite,1954-02-25
13192,d004,2001-01-19,9999-01-01,Rosita,Flowers,1953-01-28
13200,d004,1991-08-07,9999-01-01,,,1952-05-24
13235,d004,1998-04-23,2000-07-29,,,1955-03-09
13371,d004,1991-12-13,9999-01-01,Nakhoon,Riexinger,1954-01-23
13407,d004,1992-10-03,9999-01-01,Gio,Chenoweth,1954-01-09
13445,d004,1996-11-29,9999-01-01,Renee,Dehkordi,1954-12-22
13458,d004,1989-03-02,2002-02-02,Feipei,Nivat,1954-12-21
13460,d004,1993-05-09,9999-01-01,,,1955-05-13
13463,d004,1988-01-26,9999-01-01,Theron,Berstel,1954-08-29
13465,d004,1999-03-12,9999-01-01,Sasan,Rehfuss,1953-11-01
13520,d004,1995-11-03,9999-01-01,,,1952-09-17
13535,d004,1986-05-19,9999-01-01,Arunas,Schlenzig,1954-12-25
13578,d004,1994-05-22,1997-04-13,Tadahiko,Christianini,1953-09-26
13598,d004,1995-12-30,9999-01-01,,,1955-07-22
13704,d004,1987-10-01,9999-01-01,Vishu,Kumaresan,1955-05-26
13745,d004,1997-04-07,9999-01-01,,,1954-04-22
13795,d004,1986-08-04,1988-03-13,Mayuri,Gewali,1954-02-06
13815,d004,1985-09-09,9999-01-01,Guadalupe,Plotkin,1953-04-19
13825,d004,1986-08-02,9999-01-01,Arlette,Pell,1955-06-12
13875,d004,1992-01-21,9999-01-01,,,1954-04-08
13899,d004,1995-06-30,9999-01-01,,,1954-12-24
13924,d004,1991-11-05,9999-01-01,,,1955-05-23
13962,d004,1994-10-26,9999-01-01,Maris,Ghelli,1955-11-14
13987,d004,1996-01-04,9999-01-01,,,1954-08-30
14102,d004,1989-04-03,1991-02-21,Feixiong,Jording,1955-05-11
14109,d004,1999-12-12,2000-01-01,,,1954-08-28
14159,d004,1997-12-08,9999-01-01,,,1953-11-12
14214,d004,1998-12-19,9999-01-01,,,1955-10-03
14237,d004,1986-06-13,1998-03-22,Abdulla,Gerlach,1954-10-17
14254,d004,1994-09-23,1996-11-14,Chikara,Narahara,1953-10-07
14279,d004,1989-03-22,1997-09-23,,,1955-02-27
14281,d004,1993-03-18,9999-01-01,,,1952-03-17
14289,d004,1999-03-16,2001-05-09,Paraskevi,Gist,1955-02-11
14290,d004,1992-03-29,9999-01-01,Miyeon,Olivero,1955-01-21
14323,d004,1997-10-22,9999-01-01,Golgen,Leslie,1952-05-31
14329,d004,1992-08-05,9999-01-01,,,1954-03-05
14344,d004,1988-12-16,9999-01-01,Otilia,Buescher,1955-02-10
14395,d004,1995-12-01,2000-12-09,,,1952-03-28
14436,d004,1993-07-13,9999-01-01,,,1953-11-01
14441,d004,1987-03-09,1990-05-25,Divine,Manders,1954-10-25
14446,d004,1991-01-08,2000-09-01,,,1953-02-24
14460,d004,1988-01-23,9999-01-01,Yagil,Lueh,1955-11-28
14501,d004,1991-11-20,9999-01-01,Taizo,Kroft,1952-06-11
14518,d004,1996-02-18,9999-01-01,Patricia,Peir,1955-06-19
14530,d004,1999-02-02,9999-01-01,,,1954-05-24
14667,d004,1992-11-29,9999-01-01,,,1955-04-13
14674,d004,1997-02-14,9999-01-01,,,1955-08-10
14677,d004,1987-02-12,9999-01-01,Herbert,Sifakis,1955-11-29
14683,d004,1986-12-02,1999-10-11,Alois,Basart,1955-03-02
14716,d004,1992-08-26,9999-01-01,,,1954-01-31
14725,d004,1997-09-14,2002-02-18,,,1954-09-09
14746,d004,1995-07-28,9999-01-01,,,1952-07-19
14751,d004,1990-03-24,1998-05-12,,,1955-03-15
14763,d004,1994-06-09,9999-01-01,,,1952-03-19
14777,d004,1998-11-07,9999-01-01,,,1954-06-09
14785,d004,1988-06-23,1998-09-24,Zhonghua,Kaiser,1955-04-23
14803,d004,1995-07-21,1999-06-07,,,1955-09-17
14818,d004,1990-11-26,9999-01-01,,,1952-04-01
14846,d004,1989-05-02,1997-05-27,Magy,Joslin,1954-12-13
14905,d004,1987-09-14,1987-12-28,Karsten,Baja,1953-04-19
14908,d004,2001-11-12,9999-01-01,Kerhong,Flanders,1952-05-27
14911,d004,1987-04-06,9999-01-01,Xiaobin,Chelton,1952-10-20
14915,d004,1994-07-03,9999-01-01,Huican,Picco,1952-05-20
14936,d004,1997-08-05,2001-03-04,,,1952-12-19
15005,d004,1986-05-23,9999-01-01,Kiam,Sadowsky,1954-04-02
15019,d004,1988-11-02,1991-06-16,Qingxiang,Shokrollahi,1953-07-29
15075,d004,1986-04-24,9999-01-01,Radoslaw,Rijsenbrij,1952-12-13
15087,d004,1988-09-14,9999-01-01,Chirstian,Ushiama,1954-10-11
15169,d004,1999-09-10,9999-01-01,,,1955-10-31
15195,d004,1990-08-03,9999-01-01,,,1954-10-01
15199,d004,1986-10-06,2000-08-15,Heeju,Bernardinello,1953-08-11
15202,d004,1990-04-28,9999-01-01,Pranay,Irland,1954-05-22
15207,d004,1992-03-13,9999-01-01,,,1953-05-20
15233,d004,1994-12-11,1996-01-03,,,1954-02-07
15252,d004,1996-06-03,1996-10-14,,,1952-12-08
15253,d004,1985-06-06,9999-01-01,Ayonca,Pardalos,1954-03-17
15258,d004,1999-04-11,1999-10-02,Guther,Karcich,1953-04-04
15269,d004,1986-08-21,9999-01-01,Eric,Reghbati,1955-11-01
15272,d004,1993-03-22,9999-01-01,,,1955-09-05
15283,d004,1998-03-12,9999-01-01,,,1954-11-26
15295,d004,1988-04-25,1995-11-09,Lobel,Peak,1954-06-26
15324,d004,1991-03-26,9999-01-01,Ziya,Lunn,1953-05-10
15424,d004,1995-12-16,1997-06-25,,,1954-01-06
15428,d004,1993-02-17,9999-01-01,,,1953-03-21
15470,d004,1996-08-08,9999-01-01,Weiwu,Huhdanpaa,1952-03-30
15479,d004,1987-01-25,9999-01-01,Zhenbing,Soicher,1955-10-24
15488,d004,1993-04-04,1995-03-25,,,1955-08-12
15491,d004,1989-08-08,1999-07-20,,,1953-02-04
15505,d004,1986-08-30,9999-01-01,Collette,Mikschl,1954-10-18
15532,d004,1992-07-29,9999-01-01,,,1954-12-15
15555,d004,1989-05-10,9999-01-01,,,1954-07-16
15643,d004,2002-02-16,9999-01-01,,,1955-05-22
15650,d004,1997-11-16,9999-01-01,,,1952-05-31
15651,d004,1985-11-22,9999-01-01,Huan,Iwayama,1955-07-15
15657,d004,1989-08-31,1994-10-16,,,1954-11-28
15662,d004,2002-01-11,9999-01-01,,,1952-10-03
15671,d004,1990-04-24,1990-05-23,,,1954-07-15
15710,d004,1992-02-26,9999-01-01,,,1953-09-03
15744,d004,1991-01-19,9999-01-01,,,1952-08-28
15788,d004,1990-03-13,9999-01-01,Taegyun,Deyuan,1952-12-23
15855,d004,1992-08-21,9999-01-01,,,1952-08-07
15869,d004,1994-01-21,9999-01-01,Guoxiang,Bala,1954-12-15
15893,d004,2002-01-14,9999-01-01,,,1955-09-17
15901,d004,1987-09-23,1988-03-04,Marsja,Fargier,1953-07-05
15911,d004,1991-01-13,1993-12-20,Shaibal,Viele,1952-08-29
15942,d004,1986-09-09,9999-01-01,Murthy,Rosca,1955-07-07
15945,d004,1993-11-16,9999-01-01,Hauke,Larfeldt,1952-09-05
15946,d004,1995-03-06,1997-12-03,Sham,Onuegbe,1954-02-19
15955,d004,1986-03-31,9999-01-01,Yuguang,Dratva,1953-12-30
16000,d004,1996-05-05,9999-01-01,Marek,Demos,1952-02-09
16028,d004,1988-08-12,9999-01-01,JiYoung,Takkinen,1952-09-20
16096,d004,1990-08-11,1995-04-25,,,1955-11-25
16142,d004,2000-02-18,9999-01-01,,,1954-04-21
16151,d004,1996-05-13,1998-03-05,,,1953-12-30
16164,d004,1989-01-02,1990-10-19,Janche,Kinley,1955-01-13
16180,d004,1998-10-02,9999-01-01,,,1953-03-12
16192,d004,1992-05-05,1999-06-13,Leandro,Sigstam,1954-04-14
16203,d004,1990-10-16,1994-07-06,Mori,Kulisch,1955-01-08
16227,d004,1985-09-25,9999-01-01,Hitomi,Vural,1953-09-30
16246,d004,1996-10-10,9999-01-01,Makato,Masaki,1954-08-18
16278,d004,1989-02-20,9999-01-01,,,1954-06-11
16287,d004,1997-03-29,1997-11-03,,,1954-04-21
16301,d004,2000-01-13,9999-01-01,,,1954-07-17
16313,d004,1995-03-07,9999-01-01,,,1955-05-11
16314,d004,1996-03-22,1998-02-08,,,1952-10-04
16347,d004,1996-04-26,9999-01-01,,,1953-01-16
16360,d004,1995-10-10,1997-05-02,Sham,Jonsson,1952-09-16
16377,d004,1993-11-30,9999-01-01,Duri,Stanger,1952-10-27
16382,d004,1987-05-05,9999-01-01,Chaoyi,Talmon,1955-05-23
16415,d004,1992-12-29,9999-01-01,,,1954-10-23
16433,d004,1992-01-15,1996-06-25,,,1954-03-12
16438,d004,1991-04-09,9999-01-01,Abdulla,Demeyer,1953-03-31
16447,d004,2000-11-06,9999-01-01,Zhiguo,Savasere,1952-02-03
16457,d004,1994-12-11,9999-01-01,,,1953-10-29
16499,d004,1997-08-06,9999-01-01,,,1952-04-03
16535,d004,1999-01-11,9999-01-01,,,1953-12-31
16539,d004,1987-12-07,9999-01-01,Gretta,Fetvedt,1953-06-09
16577,d004,1999-07-23,9999-01-01,,,1955-06-15
16578,d004,1990-12-30,1991-09-30,,,1954-10-07
16616,d004,1989-10-28,9999-01-01,,,1954-01-22
16669,d004,1996-10-29,9999-01-01,,,1954-12-12
16680,d004,1998-02-09,9999-01-01,,,1955-10-25
16747,d004,1998-02-23,9999-01-01,,,1954-11-03
16832,d004,1985-02-26,1993-01-23,Mads,Binkley,1954-04-30
16843,d004,1999-12-22,9999-01-01,,,1955-03-04
16929,d004,1987-05-19,1998-12-01,Murthy,Burnard,1954-03-02
16938,d004,1998-08-21,2001-09-09,,,1954-01-20
16950,d004,1989-08-03,1989-10-09,,,1954-08-29
16999,d004,1999-04-13,9999-01-01,Bezalel,Sadowsky,1952-04-01
17047,d004,1987-12-07,1988-03-06,Qingxiang,Rijsenbrij,1953-07-19
17059,d004,1997-08-20,9999-01-01,,,1953-08-09
17076,d004,1987-01-04,1990-05-16,Gudjon,Hitomi,1954-10-01
17100,d004,1995-04-14,9999-01-01,,,1954-10-03
17158,d004,1993-02-14,1999-10-24,Danai,Vecchio,1954-02-21
17160,d004,1988-02-22,9999-01-01,Shay,Montemayor,1952-09-26
17200,d004,1992-12-02,9999-01-01,,,1953-01-22
17215,d004,1989-06-17,9999-01-01,Junichi,Langford,1953-08-22
17280,d004,1993-01-03,9999-01-01,Xuejia,Merle,1954-07-03
17364,d004,1991-02-22,9999-01-01,,,1954-05-22
17379,d004,1997-01-19,9999-01-01,,,1953-05-03
17386,d004,1998-08-07,9999-01-01,,,1955-10-30
17414,d004,1999-09-17,9999-01-01,,,1953-11-21
17416,d004,1991-08-09,1999-03-22,Kitty,Rissanen,1954-06-15
17419,d004,1997-03-04,2002-05-11,,,1955-03-07
17483,d004,1999-02-27,9999-01-01,,,1955-01-05
17488,d004,1994-11-06,9999-01-01,,,1954-01-11
17493,d004,1992-02-27,1993-12-14,,,1954-10-20
17497,d004,1989-11-25,9999-01-01,,,1952-02-19
17512,d004,2000-10-27,9999-01-01,Frederique,Hofmeyr,1953-09-24
17516,d004,1986-08-27,1992-11-17,Rosita,Dulli,1954-09-30
17525,d004,1990-10-18,9999-01-01,,,1953-04-06
17551,d004,1998-10-04,2000-08-27,,,1954-02-21
17596,d004,1996-12-04,9999-01-01,,,1955-07-07
17635,d004,1993-10-07,1997-03-06,,,1954-06-22
17657,d004,1989-06-18,9999-01-01,Thanasis,Zucker,1953-01-22
17667,d004,1992-04-09,9999-01-01,,,1954-10-25
17680,d004,1990-08-10,9999-01-01,,,1955-06-26
17779,d004,1990-02-22,1995-02-14,,,1953-01-07
17811,d004,1990-04-25,9999-01-01,,,1953-11-28
17816,d004,1986-10-06,9999-01-01,Toshimo,Kenevan,1952-07-23
17841,d004,1988-06-07,9999-01-01,Hilary,Ramaiah,1952-04-02
17864,d004,1990-03-11,9999-01-01,,,1954-10-08
17919,d004,1995-04-21,9999-01-01,,,1955-10-15
17939,d004,1992-07-20,9999-01-01,,,1953-02-17
17941,d004,1998-09-25,9999-01-01,,,1953-09-27
17964,d004,1994-07-14,1997-12-07,,,1952-05-17
18030,d004,1986-03-19,9999-01-01,Jasminko,Brookner,1954-10-14
18035,d004,1989-05-23,9999-01-01,,,1953-02-26
18059,d004,1992-11-25,9999-01-01,,,1953-01-25
18069,d004,1998-06-09,9999-01-01,,,1955-10-12
18080,d004,1995-05-11,9999-01-01,Satyanarayana,Rosar,1953-01-31
18106,d004,1999-08-30,9999-01-01,,,1952-10-14
18124,d004,1990-08-30,9999-01-01,,,1952-05-12
18157,d004,2002-07-25,9999-01-01,,,1955-01-05
18215,d004,1996-08-12,9999-01-01,,,1953-02-09
18223,d004,1990-08-26,9999-01-01,Gully,Mitchem,1953-09-22
18230,d004,1989-03-06,1992-09-30,Kristian,Dulin,1954-03-13
18237,d004,1995-08-21,9999-01-01,Limsoon,Tramer,1953-03-10
18242,d004,1992-02-10,9999-01-01,Shichao,Demian,1954-01-23
18254,d004,1996-03-02,1998-06-01,,,1955-05-24
18333,d004,1994-03-23,9999-01-01,Munehiro,Plesums,1952-03-02
18362,d004,1994-10-10,1996-02-17,Pohua,Wolniewicz,1954-12-23
18371,d004,1991-10-13,1995-06-10,,,1954-09-29
18376,d004,1994-09-26,9999-01-01,Wayne,Stranks,1952-07-04
18403,d004,1998-06-09,2000-05-23,Vidya,Morrow,1952-07-05
18447,d004,1997-08-24,2001-02-24,,,1953-05-12
18498,d004,1998-09-15,9999-01-01,,,1954-07-04
18521,d004,1989-10-06,1991-11-18,Irene,Dulli,1954-12-12
18547,d004,1986-06-03,9999-01-01,Gladys,Sankaranarayanan,1955-07-09
18563,d004,1996-01-21,9999-01-01,,,1955-09-09
18580,d004,1997-09-18,9999-01-01,Mabo,Bamford,1955-12-09
18592,d004,1994-07-26,1996-07-19,,,1954-10-23
18623,d004,1999-02-18,1999-09-22,,,1953-05-01
18656,d004,1991-04-09,9999-01-01,,,1952-09-11
18663,d004,1987-06-20,9999-01-01,Rafols,Sridhar,1955-09-06
18692,d004,1989-12-02,9999-01-01,,,1952-02-14
18702,d004,1990-10-07,9999-01-01,,,1954-06-28
18749,d004,1992-04-04,1997-07-23,,,1954-09-02
18756,d004,1990-10-28,1994-12-02,Premal,Narahari,1955-03-05
18764,d004,1990-06-05,9999-01-01,,,1954-12-31
18786,d004,1997-09-16,9999-01-01,Guozhong,Veevers,1955-05-14
18787,d004,1992-12-14,9999-01-01,,,1954-02-26
18796,d004,1993-11-16,9999-01-01,,,1953-11-18
18840,d004,1998-04-03,1998-09-15,,,1953-01-04
18861,d004,1996-07-11,9999-01-01,,,1953-12-23
18866,d004,2000-02-20,9999-01-01,Fumiyo,Hettesheimer,1954-03-10
18868,d004,1992-12-19,9999-01-01,,,1955-08-09
18908,d004,1991-09-24,1996-04-17,,,1953-01-13
18919,d004,1986-02-07,9999-01-01,Remco,Stille,1953-11-12
18946,d004,1993-06-01,9999-01-01,Gio,Warwick,1954-04-10
18955,d004,1988-01-23,9999-01-01,Ziya,Flexer,1954-06-21
18979,d004,1985-12-29,1987-06-14,Girolamo,Fujisawa,1954-10-21
19027,d004,1988-05-11,9999-01-01,Ferdinand,Nanard,1955-01-05
19035,d004,1988-03-15,1990-07-21,Fuqing,Bellone,1952-08-17
19091,d004,1995-11-20,9999-01-01,,,1952-07-13
19141,d004,1994-05-12,1999-03-10,,,1954-06-12
19162,d004,1996-01-24,9999-01-01,Chinho,Fadgyas,1955-08-15
19222,d004,1997-01-24,9999-01-01,,,1953-07-16
19329,d004,1994-02-04,9999-01-01,Alair,Marletta,1955-07-24
19368,d004,1995-10-02,9999-01-01,,,1955-01-20
19383,d004,1996-05-02,9999-01-01,,,1955-08-25
19389,d004,1990-03-03,1998-04-27,,,1953-10-14
19422,d004,1995-04-18,1999-06-18,Florian,Budinsky,1955-06-29
19455,d004,1996-08-28,9999-01-01,,,1953-12-05
19482,d004,1993-12-20,1998-08-28,Saniya,Riesenhuber,1955-06-16
19497,d004,1998-01-18,9999-01-01,,,1955-06-16
19546,d004,1997-11-16,9999-01-01,Kwan,Penz,1952-03-19
19583,d004,1996-01-01,9999-01-01,Edwin,Veccia,1955-11-18
19593,d004,2001-11-13,9999-01-01,,,1955-01-19
19602,d004,1988-07-22,9999-01-01,Sandeepan,Olivero,1955-07-07
19614,d004,1996-08-13,1996-09-17,Theron,Velasco,1953-06-12
19617,d004,1988-07-09,9999-01-01,Mircea,Landherr,1952-11-08
19631,d004,1997-04-29,9999-01-01,,,1954-03-08
19640,d004,1999-02-02,2000-12-03,Tonny,Francisci,1953-04-01
19644,d004,1986-05-06,9999-01-01,Jackson,Isaac,1955-07-05
19650,d004,1998-08-05,9999-01-01,,,1955-10-21
19709,d004,1986-03-22,9999-01-01,Xiaopeng,Asmuth,1954-10-03
19772,d004,1992-03-23,1995-11-27,,,1953-02-25
19776,d004,1985-06-15,1986-10-13,Kersti,Comellas,1954-07-02
19815,d004,1990-03-15,9999-01-01,,,1954-07-09
19842,d004,1994-12-18,1998-12-14,,,1955-08-25
19904,d004,1990-05-24,9999-01-01,Mototsugu,Rosenbaum,1953-01-24
19921,d004,1990-07-24,1994-07-10,,,1954-04-24
19929,d004,1986-01-28,1995-02-11,Saniya,Katzenelson,1954-03-05
19943,d004,1985-10-03,9999-01-01,Shimshon,Schoegge,1953-03-10
19975,d004,1996-06-28,9999-01-01,Mabry,Geffroy,1952-09-18
19984,d004,1988-10-22,2001-11-25,Zhonghui,Taubenfeld,1953-09-16
19990,d004,1990-06-12,2001-05-21,,,1955-09-09
20017,d004,1994-09-25,9999-01-01,,,1954-10-08
20063,d004,1994-04-02,9999-01-01,Guttorm,Carrere,1955-06-26
20068,d004,1985-04-11,9999-01-01,Masali,Rouquie,1955-10-16
20071,d004,1994-04-23,9999-01-01,,,1952-05-12
20086,d004,1989-03-21,9999-01-01,,,1955-05-31
20105,d004,1999-04-01,9999-01-01,,,1953-05-25
20119,d004,1994-02-27,9999-01-01,Josyula,Shigei,1953-05-17
20135,d004,1989-11-21,1992-11-30,,,1952-12-21
20137,d004,1996-06-15,9999-01-01,,,1954-11-17
20155,d004,1994-07-30,9999-01-01,,,1953-12-24
20159,d004,1996-07-04,9999-01-01,Isamu,Valiente,1955-03-27
20171,d004,1990-06-02,9999-01-01,Kazuhira,Murtha,1952-11-20
20174,d004,1992-06-02,9999-01-01,,,1955-08-30
20180,d004,1992-02-19,9999-01-01,,,1955-08-23
20189,d004,1986-08-28,1999-01-05,Mark,Nanard,1955-02-19
20201,d004,1997-04-25,9999-01-01,,,1952-11-27
20218,d004,1988-04-19,1990-01-20,Ioana,Gihr,1954-04-15
20265,d004,1986-09-04,9999-01-01,Amalendu,Willoner,1955-08-11
