emp_no,dept_no,from_date,to_date,first_name,last_name,birth_date
17412,d009,1999-12-27,9999-01-01,Leni,Vilarrasa,1952-06-29
18006,d009,1997-01-20,9999-01-01,Vidya,Hanabata,1953-05-25
18181,d009,1987-03-29,9999-01-01,Gregory,Beerel,1954-08-22
18212,d009,1985-04-30,9999-01-01,Constantino,Journel,1954-04-12
18402,d009,1985-05-02,9999-01-01,Bernice,Ritzmann,1952-07-23
19035,d009,1990-07-21,9999-01-01,Fuqing,Bellone,1952-08-17
19318,d009,1991-02-18,9999-01-01,Xianlong,Halevi,1954-09-15
19612,d009,1988-11-11,9999-01-01,Chenxi,Erdmenger,1954-10-13
19674,d009,1997-02-05,9999-01-01,Mart,Varley,1953-03-04
19712,d009,1986-01-09,9999-01-01,Kristine,Litzler,1953-09-05
19766,d009,1985-10-22,9999-01-01,Saeed,Munke,1955-07-01
19955,d009,1990-03-26,9999-01-01,IEEE,Conry,1954-06-26
19984,d009,2001-11-25,9999-01-01,Zhonghui,Taubenfeld,1953-09-16
20189,d009,1999-01-05,9999-01-01,Mark,Nanard,1955-02-19
20316,d009,1993-03-29,9999-01-01,Kellie,Krybus,1954-11-10
20425,d009,1998-12-27,9999-01-01,True,Schapiro,1953-03-24
21454,d009,1985-08-25,9999-01-01,Zsolt,Pocchiola,1954-02-19
21537,d009,1996-10-05,1998-06-03,Boutros,Mitchem,1955-07-20
21583,d009,1994-05-27,9999-01-01,Elliott,Fasbender,1954-10-13
21758,d009,2002-07-31,9999-01-01,Susumu,Picht,1952-09-30
22023,d009,1998-10-12,9999-01-01,Mart,Vidya,1953-08-03
22100,d009,1995-11-18,9999-01-01,Vishwani,Spataro,1955-08-14
22337,d009,1985-03-30,9999-01-01,Leszek,Picci,1955-02-28
22549,d009,1987-08-19,9999-01-01,Reinhard,Michaels,1954-12-31
22772,d009,1986-04-17,9999-01-01,Sandeepan,McClurg,1955-11-06
22783,d009,1997-12-17,9999-01-01,Takahiro,Beerel,1955-09-03
23119,d009,1986-09-03,9999-01-01,Yaghout,Byoun,1955-09-14
23420,d009,1989-06-20,9999-01-01,Rosli,Gronowski,1952-08-07
23421,d009,1996-04-05,9999-01-01,Hironoby,Denti,1955-06-12
23592,d009,2000-08-08,9999-01-01,Marek,Templeman,1955-03-01
23620,d009,1993-07-13,9999-01-01,Clyde,Reeker,1954-08-18
23648,d009,1985-07-20,9999-01-01,Jinxi,Luiz,1955-09-26
23757,d009,1986-05-19,9999-01-01,Yaghout,Ozery,1955-01-26
23835,d009,1986-05-31,9999-01-01,Yoshinari,Hennings,1955-01-20
24012,d009,1986-08-27,1998-05-13,Kauko,Hiltgen,1954-11-03
24103,d009,1988-11-29,1998-06-15,Martins,Schaft,1954-05-31
24160,d009,1987-09-12,1987-11-21,Shugo,Kroon,1952-07-22
24334,d009,1991-05-01,9999-01-01,Zhilian,Brookman,1954-09-18
24408,d009,1986-07-17,1991-03-16,Foong,Olivero,1955-10-22
24432,d009,1999-11-14,9999-01-01,Jackson,Vakili,1954-10-17
24496,d009,1988-03-08,1992-10-03,Pranjal,Merkl,1952-11-10
24646,d009,1988-12-19,9999-01-01,Patricia,Takkinen,1955-01-09
24701,d009,1993-07-02,9999-01-01,Raimond,Zeleznik,1954-07-31
24781,d009,1986-11-25,9999-01-01,Yefim,Xiaoshan,1954-03-23
24855,d009,1986-05-19,1998-08-08,Dung,Lund,1955-04-12
25101,d009,1988-06-21,1990-08-23,Zdislav,Kamble,1952-07-22
25210,d009,1992-09-05,9999-01-01,Arumugam,Kumaresan,1954-12-09
25362,d009,1990-05-28,9999-01-01,Falguni,Ponthieu,1955-03-16
25391,d009,2000-01-28,9999-01-01,Hatsukazu,Billawala,1953-05-01
25643,d009,2000-09-12,9999-01-01,Adin,Peak,1952-11-12
25670,d009,1993-06-21,9999-01-01,Youssef,Chvatal,1953-11-26
25692,d009,1987-12-01,9999-01-01,Lein,Unno,1954-04-15
25795,d009,1988-01-02,9999-01-01,Claudi,Erie,1953-02-21
25801,d009,1987-05-27,9999-01-01,Genta,Trogemann,1952-04-24
25828,d009,1988-04-09,9999-01-01,Selwyn,Perly,1954-09-13
26185,d009,1990-01-23,9999-01-01,Pramod,Dulin,1953-08-08
26188,d009,1987-04-24,9999-01-01,Karlis,Hartvigsen,1952-03-08
26194,d009,1987-09-02,2001-08-24,Anwar,Spinelli,1952-08-20
26315,d009,1987-02-01,9999-01-01,Adil,Schnabel,1953-05-19
26488,d009,1993-09-20,9999-01-01,Zdislav,Perly,1952-11-11
26508,d009,1993-06-04,9999-01-01,Divier,Sambasivam,1952-12-12
26709,d009,1989-05-27,9999-01-01,Narain,Marchegay,1954-04-27
27221,d009,2000-06-22,9999-01-01,Syozo,Rosar,1955-02-12
27910,d009,1996-05-26,9999-01-01,Gil,Haumacher,1955-01-25
27953,d009,1986-04-11,9999-01-01,Katsuyuki,Eiter,1953-07-11
28004,d009,1996-05-20,1996-08-15,Mabry,Janocha,1953-12-10
28027,d009,1988-06-28,1994-10-20,Kagan,Wallrath,1954-06-02
28288,d009,1985-04-13,9999-01-01,Martijn,Niizuma,1953-10-04
28413,d009,1987-10-04,2000-07-08,Nadjib,Brodie,1954-03-22
28487,d009,2001-04-14,9999-01-01,Ziva,Alblas,1955-02-07
28552,d009,1994-07-26,2001-09-27,Gonzalo,Sevcikova,1953-02-13
28751,d009,1996-12-20,1997-10-09,Dmitri,Lorcy,1954-04-02
28755,d009,1990-08-12,9999-01-01,Xiahua,Cmelik,1953-08-14
28770,d009,2001-06-13,9999-01-01,Abdelghani,Farris,1954-03-30
28933,d009,1986-01-24,9999-01-01,Alain,Bernick,1954-04-09
29017,d009,1995-05-27,9999-01-01,Mats,Pews,1955-03-18
29190,d009,1989-05-22,9999-01-01,Mahendra,Sudbeck,1953-12-20
29222,d009,1999-07-16,2001-08-14,Remzi,Trachtenberg,1953-07-08
29594,d009,1996-08-04,9999-01-01,Yolla,Ermel,1953-10-08
29659,d009,1985-06-06,9999-01-01,Adel,Pokrovskii,1955-04-07
29777,d009,1996-08-07,9999-01-01,Dharmaraja,Muntz,1954-10-19
29810,d009,1994-06-14,9999-01-01,Arne,Madeira,1952-07-06
29955,d009,1997-03-15,9999-01-01,Dannz,Bondorf,1955-12-21
29983,d009,1991-05-17,9999-01-01,Lucian,Christ,1955-05-13
30078,d009,1997-03-17,2000-03-11,Greger,Thummel,1953-11-28
30110,d009,1987-03-19,1988-01-31,Shai,Gelosh,1952-11-13
30209,d009,1995-02-16,9999-01-01,Yannis,Aloisi,1953-05-26
30745,d009,1985-06-17,1989-08-23,Basil,Turnbull,1955-12-01
31089,d009,1997-12-23,9999-01-01,Kshitij,Cannane,1952-11-28
31390,d009,1998-04-03,2001-03-09,Fei,Liedekerke,1952-04-28
31398,d009,1992-07-09,1993-11-11,Hideo,Grospietsch,1954-01-25
31650,d009,1999-06-07,9999-01-01,Neven,Savasere,1952-06-16
31664,d009,1985-11-03,1990-03-01,Mohan,Vickson,1954-09-01
31929,d009,1994-03-15,9999-01-01,Chanjung,Penn,1954-12-15
32372,d009,1986-12-22,9999-01-01,Randy,Nitsch,1955-04-03
32444,d009,1988-08-23,9999-01-01,Ioana,Ventosa,1953-01-25
32778,d009,1989-08-25,1991-04-03,Branimir,Conde,1954-02-22
33013,d009,1992-09-30,1999-05-09,Thanasis,Clemencon,1953-05-27
33081,d009,1988-03-03,1988-07-06,Panayotis,Gist,1953-10-22
33177,d009,1995-11-22,2002-04-15,Thanasis,Chinal,1955-11-08
33259,d009,1988-03-23,9999-01-01,Djelloul,Pietrzykowski,1953-11-19
33470,d009,1995-12-11,9999-01-01,Nechama,Potthoff,1953-01-08
33591,d009,1987-11-23,9999-01-01,Sugwoo,Picaronny,1952-04-27
33768,d009,1987-08-24,9999-01-01,Karoline,Fontan,1954-03-25
34049,d009,1988-11-12,9999-01-01,Tadanori,Brookner,1952-07-27
34304,d009,1995-07-22,9999-01-01,Arvind,Gulik,1953-12-28
34507,d009,1987-09-29,1991-05-11,Eishiro,Etalle,1955-08-08
34522,d009,1999-01-10,9999-01-01,Sibyl,Rijckaert,1952-05-29
34644,d009,1985-04-27,1999-02-15,Jixiang,Thibadeau,1953-06-27
34709,d009,1995-08-27,9999-01-01,Anneli,Kragelund,1952-11-01
34754,d009,1998-02-26,9999-01-01,Maren,Llado,1955-08-07
34960,d009,1998-05-25,9999-01-01,Vasilis,Luga,1954-06-19
35110,d009,2001-12-02,9999-01-01,Reinhold,Speckmann,1953-03-29
35287,d009,1994-07-19,9999-01-01,Yucel,Conta,1954-05-05
35416,d009,1985-02-11,9999-01-01,Heather,Wroclawski,1952-05-31
35451,d009,1990-02-14,9999-01-01,Jinya,Naudin,1955-05-31
35485,d009,1996-07-23,9999-01-01,Margo,Tyugu,1955-11-04
35681,d009,1991-01-17,9999-01-01,Luise,Roisin,1952-06-03
36099,d009,1997-05-02,1998-04-02,Shaibal,Ozery,1955-06-26
36158,d009,1989-12-27,1999-06-07,Elgin,Pettis,1955-04-04
36197,d009,1990-10-06,9999-01-01,Adamantios,Eppinger,1952-11-18
36230,d009,1990-06-26,9999-01-01,Khatoun,Borovoy,1952-06-27
36603,d009,1996-03-15,9999-01-01,Heon,Unno,1952-03-01
36738,d009,1985-08-20,9999-01-01,Valeri,Haddadi,1952-03-12
36949,d009,1999-09-18,9999-01-01,Xuejun,Schaad,1954-10-01
37006,d009,1996-09-06,9999-01-01,Steve,Staelin,1954-05-29
37076,d009,1987-03-14,9999-01-01,Yechezkel,Lichtner,1955-04-13
37432,d009,1986-07-13,9999-01-01,Gino,Dichev,1952-08-01
37620,d009,1986-03-29,9999-01-01,Xinyu,Morton,1952-06-06
38057,d009,1992-04-19,9999-01-01,Nadjib,Velardi,1952-05-10
38219,d009,1993-12-18,1995-12-07,Theron,Pleszkun,1954-06-15
38307,d009,1987-07-23,9999-01-01,Marlo,Jording,1952-12-04
38336,d009,1985-02-03,9999-01-01,Chaoyi,Basart,1953-05-28
38453,d009,1985-08-28,1988-12-09,Rafael,Perfilyeva,1955-04-20
39047,d009,1988-07-24,1992-01-05,Angel,Dichev,1955-05-22
39100,d009,1989-04-08,1990-08-05,Mokhtar,Riefers,1954-03-28
39140,d009,1999-03-01,9999-01-01,Shai,Terkki,1954-03-25
39462,d009,2000-11-01,9999-01-01,Basil,Luit,1952-03-10
39501,d009,1997-04-21,9999-01-01,Jaana,Baalen,1955-01-16
39868,d009,2001-08-29,9999-01-01,Adas,Tomescu,1955-09-05
39990,d009,1987-12-09,9999-01-01,Jingling,Katalagarianos,1953-11-09
40188,d009,1997-10-28,9999-01-01,Mansur,Serot,1953-03-24
40325,d009,1990-05-07,9999-01-01,Vincent,Gist,1954-03-11
40512,d009,1997-08-23,9999-01-01,Kwangjo,Melton,1955-08-14
40531,d009,1997-05-29,9999-01-01,Etsuo,Kalefeld,1954-07-31
40814,d009,1991-02-22,1992-12-14,Heather,Lunn,1955-06-15
41533,d009,1987-12-09,9999-01-01,Visit,Parhami,1955-05-20
41917,d009,1991-06-29,9999-01-01,Fumitake,Schlumberger,1953-06-19
41956,d009,1988-09-28,9999-01-01,Rajmohan,Thiria,1954-07-18
42053,d009,1990-02-06,9999-01-01,Demin,Lores,1952-09-22
42125,d009,1997-01-18,9999-01-01,Subhankar,Besancenot,1955-03-18
42318,d009,1985-04-11,9999-01-01,Yucai,Fasbender,1955-09-05
42358,d009,1985-11-25,9999-01-01,Lech,Narwekar,1952-02-14
42469,d009,1990-10-26,9999-01-01,Sham,Hiltgen,1954-11-20
42570,d009,1992-05-13,2000-08-28,Fox,Panwar,1955-02-19
42764,d009,1989-10-09,9999-01-01,Marit,Preusig,1954-09-09
42765,d009,2001-09-11,9999-01-01,Filipp,Bresenham,1952-11-25
42912,d009,1997-12-30,9999-01-01,Jacopo,Gecsei,1953-09-08
43114,d009,2001-07-19,9999-01-01,Yurii,Kamble,1955-03-12
43573,d009,1986-06-28,9999-01-01,Jianwen,Nicolson,1954-11-16
44088,d009,1996-11-06,9999-01-01,Uwe,Ohori,1952-10-13
44288,d009,1993-01-28,9999-01-01,Ingemar,Baja,1953-03-09
44302,d009,1998-03-11,1999-06-30,Nishit,Zolotykh,1952-06-08
44366,d009,1996-07-12,9999-01-01,Alois,Chinal,1955-03-06
44454,d009,1990-06-28,9999-01-01,Toshimo,Besancenot,1952-04-26
44515,d009,1998-07-21,1998-10-14,LiMin,Demke,1952-11-07
44875,d009,1999-10-21,9999-01-01,Goh,Reinhart,1953-08-06
44994,d009,1999-04-08,2000-03-25,Godehard,Cappelletti,1953-04-02
45014,d009,2001-04-04,9999-01-01,Souichi,Orsini,1955-01-23
45170,d009,1986-12-15,9999-01-01,Irena,Rissanen,1953-01-31
45244,d009,1985-11-07,9999-01-01,Joydip,Lueh,1953-11-13
45342,d009,2000-11-03,9999-01-01,Fatemeh,Sluis,1952-07-31
45570,d009,1992-11-30,9999-01-01,Shuho,Schwartzburd,1952-11-26
45731,d009,1998-10-12,9999-01-01,Naraig,Bouloucos,1953-09-14
45798,d009,1987-06-08,9999-01-01,Gad,Plotkin,1955-09-27
46068,d009,1993-07-12,9999-01-01,Laurentiu,Weisert,1955-04-12
46083,d009,1999-01-23,9999-01-01,Charmane,Speek,1952-04-09
46247,d009,1997-10-27,2000-02-16,Sachem,Bach,1955-08-22
46454,d009,1988-09-03,1995-02-06,Naraig,Vanwelkenhuysen,1953-01-19
46576,d009,1998-12-05,9999-01-01,Kasidit,Lorys,1952-11-07
46824,d009,1988-11-07,1990-07-19,Almudena,Kropp,1953-02-09
46900,d009,1988-04-08,1994-10-24,Parke,Peot,1953-12-22
47057,d009,1995-07-13,2002-06-13,Weidon,Scallan,1953-12-14
47311,d009,1988-04-17,9999-01-01,Saeko,Baik,1955-02-12
47325,d009,1988-05-22,1996-07-26,Jaewoo,Beeson,1952-12-01
47376,d009,2000-11-03,9999-01-01,Mats,Rouquie,1955-06-03
48176,d009,1998-10-26,9999-01-01,Hauke,Templeman,1953-04-10
48751,d009,1989-01-30,9999-01-01,Takanari,Luit,1954-04-08
48757,d009,1987-05-23,9999-01-01,Stella,Gecseg,1955-04-11
48850,d009,1997-05-04,1997-08-16,Jianwen,Ramaiah,1952-06-08
49339,d009,1987-06-27,1998-11-14,Odoardo,Crabtree,1955-12-23
49351,d009,1985-11-21,9999-01-01,Pranas,Babb,1953-07-17
49383,d009,2000-11-03,9999-01-01,Ipke,Krone,1952-10-24
49625,d009,1997-06-25,9999-01-01,Shem,Greibach,1953-01-15
49900,d009,1993-03-07,9999-01-01,Ramzi,Schonegge,1953-07-19
50163,d009,1988-01-28,9999-01-01,Arlette,Ruther,1952-09-21
50204,d009,2001-11-19,9999-01-01,Mayuko,Beutelspacher,1953-05-31
50351,d009,1985-02-27,9999-01-01,Shahaf,Fordan,1955-11-27
50895,d009,1992-07-06,9999-01-01,Stein,Bolsens,1953-08-26
51035,d009,1998-01-11,9999-01-01,Gina,Standera,1954-06-13
51347,d009,1986-10-02,9999-01-01,Hiroyasu,Randi,1952-03-23
51429,d009,1996-03-19,9999-01-01,Yannis,Saoudi,1953-09-18
51838,d009,1991-05-25,1998-03-12,Akemi,Woycyznski,1955-04-25
53157,d009,2002-07-22,9999-01-01,Weiye,Birge,1955-11-26
53160,d009,1991-12-08,9999-01-01,Susumu,Rossi,1955-12-10
53589,d009,1996-03-11,9999-01-01,Kitty,Spell,1955-07-26
53622,d009,1994-08-17,9999-01-01,Masako,Murthy,1952-12-10
53725,d009,1997-07-25,2002-02-01,Neven,Azulay,1955-11-21
53919,d009,1987-08-18,1992-08-25,Xudong,Schusler,1955-06-23
54134,d009,1986-07-21,1987-11-08,Venkatesan,Nilsson,1955-05-02
54308,d009,1989-04-07,1989-09-19,Richara,Ravishankar,1955-08-18
54648,d009,1991-02-22,9999-01-01,Denny,Setiz,1955-01-06
54924,d009,1985-05-09,9999-01-01,Mayumi,Krupka,1954-03-26
55112,d009,1987-05-14,1987-05-17,Kazunori,Emmerich,1952-11-13
56272,d009,2000-06-07,9999-01-01,Tremaine,Furudate,1954-04-12
56325,d009,1988-08-10,9999-01-01,Subir,Gniady,1955-06-20
56412,d009,1991-11-16,1994-07-30,Dinkar,Luga,1952-04-17
56551,d009,2001-09-05,9999-01-01,Rimon,Gini,1955-11-15
56954,d009,1994-02-20,9999-01-01,Reuven,Peir,1954-03-29
56961,d009,1997-11-02,9999-01-01,Guoxiang,Peyn,1953-09-17
57048,d009,1986-03-15,9999-01-01,Sanjay,Suomi,1955-01-03
57075,d009,1994-08-19,9999-01-01,Alexius,Duclos,1954-02-21
57464,d009,1990-05-05,9999-01-01,Weidon,Benveniste,1953-05-01
57524,d009,1986-02-21,9999-01-01,Masamitsu,Chartres,1955-03-18
57676,d009,1999-07-08,9999-01-01,Alper,Noriega,1954-07-05
57752,d009,1990-08-02,1993-11-04,IEEE,Schusler,1954-03-09
57912,d009,1988-11-20,1991-03-07,Mohan,Gilg,1955-11-11
58161,d009,1995-01-08,9999-01-01,Akhilish,Karner,1953-12-12
58562,d009,1996-10-01,1999-09-10,Demos,Hoogerwoord,1954-11-12
58702,d009,1996-04-10,1996-06-15,Tayeb,Kornatzky,1954-06-07
58988,d009,1986-05-12,1986-10-10,Mototsugu,Lores,1952-03-10
59060,d009,1986-01-15,9999-01-01,Pohua,Jakobus,1954-06-19
59206,d009,1996-03-21,9999-01-01,Shan,Wroclawski,1953-12-15
59268,d009,1997-01-01,9999-01-01,Berry,Besancenot,1954-06-10
59390,d009,2000-03-05,2000-10-16,Patricio,Greibach,1954-11-01
59404,d009,1991-06-03,1994-11-15,Marek,Mondadori,1955-05-30
59450,d009,1990-08-18,9999-01-01,Goncalo,Highland,1953-02-22
59555,d009,1995-05-05,9999-01-01,Augustine,Peot,1953-02-25
59692,d009,1992-05-10,9999-01-01,Remzi,Kabayashi,1954-11-21
59709,d009,1989-02-10,9999-01-01,Syozo,Ratzlaff,1954-02-10
59941,d009,1986-05-07,1989-03-03,Lobel,Barvinok,1953-02-24
59961,d009,1987-10-26,9999-01-01,Hausi,Poulakidas,1953-11-14
60072,d009,1986-09-29,9999-01-01,Dekang,Luke,1955-01-22
60400,d009,1999-07-15,2002-07-03,Shimshon,Lammel,1955-09-10
60409,d009,1998-06-18,9999-01-01,Falguni,Swiler,1954-11-05
60436,d009,1987-03-16,9999-01-01,Munehiko,Vesna,1952-11-06
60510,d009,1998-07-30,9999-01-01,Divine,Nitsche,1955-03-30
60594,d009,1988-07-15,1990-03-21,Szabolcs,Nitto,1955-09-30
60782,d009,1999-05-25,9999-01-01,Janalee,Foote,1953-06-13
61511,d009,1996-05-22,2001-03-06,Maha,Heping,1955-04-19
61869,d009,1997-04-23,9999-01-01,Manu,Hemaspaandra,1952-12-03
62350,d009,1988-02-16,9999-01-01,Xiaocheng,Erde,1955-06-11
62566,d009,1985-07-15,9999-01-01,Giap,Lipner,1953-09-24
63088,d009,1988-05-16,9999-01-01,Aleksander,Chepyzhov,1954-12-02
63516,d009,1989-06-09,9999-01-01,Toshimitsu,Steinauer,1955-11-03
63611,d009,1999-02-14,2002-06-12,Lorien,Lorcy,1953-05-04
63657,d009,1988-08-14,1992-04-05,Chanjung,Xiaoshan,1955-08-24
63789,d009,1998-09-16,2001-01-10,Urs,Sgarro,1954-06-03
63910,d009,1994-01-20,9999-01-01,Rosalie,Mawatari,1952-04-28
64490,d009,1992-10-22,1998-04-05,Adib,Bratten,1955-09-26
64616,d009,1986-09-08,9999-01-01,Hitomi,Zirintsis,1955-09-17
64774,d009,1999-01-19,2000-02-14,Marsal,Kroft,1952-12-16
64784,d009,1985-04-02,1991-08-09,Charlene,Boreale,1955-05-27
64917,d009,1987-11-05,9999-01-01,Mokhtar,Litecky,1953-05-06
65084,d009,1985-11-25,9999-01-01,Aksel,Bhattacharjee,1954-12-03
65494,d009,1986-11-27,9999-01-01,Khoa,Yoshizawa,1954-01-26
65513,d009,1995-08-10,9999-01-01,Huican,Fandrianto,1952-09-23
65812,d009,1988-01-16,1991-10-30,Heeju,Hooghiemstra,1955-12-27
66073,d009,1988-03-08,9999-01-01,Zhongwei,Marrevee,1952-03-26
66131,d009,1992-04-22,9999-01-01,Kasturi,Vuskovic,1952-09-27
66380,d009,1988-01-28,9999-01-01,Sumant,Furudate,1953-06-17
66588,d009,1987-09-20,9999-01-01,Zine,Itschner,1953-12-15
66668,d009,1988-05-30,9999-01-01,Achilleas,Reeken,1955-12-23
66848,d009,1991-02-07,9999-01-01,Supot,Brickell,1954-04-18
66934,d009,1992-10-27,1993-04-01,Baruch,Zeidenstein,1954-01-27
66957,d009,1991-09-23,9999-01-01,Gino,Shrader,1953-02-21
67198,d009,1993-05-08,9999-01-01,Fuqing,Schahn,1953-10-26
67357,d009,1987-04-08,9999-01-01,Pradeep,Millington,1952-04-12
67545,d009,1997-03-25,1997-06-22,Hyuckchul,McAffer,1954-08-28
67624,d009,1986-08-04,9999-01-01,Atreyi,Luks,1954-09-09
67709,d009,1989-07-21,9999-01-01,Huei,Attimonelli,1953-11-17
67762,d009,1994-08-03,1996-02-02,Jeanna,Francisci,1952-07-27
67848,d009,1991-09-02,9999-01-01,Shawna,Litzkow,1955-06-01
67936,d009,1990-05-15,9999-01-01,Valery,Bardell,1954-10-14
67983,d009,1997-03-21,9999-01-01,Gererd,Heusch,1952-04-06
68596,d009,1985-03-23,9999-01-01,Sergi,Penz,1954-06-26
68872,d009,1993-06-12,9999-01-01,Dzung,Munro,1953-02-27
68913,d009,1993-04-11,9999-01-01,Tayeb,Seuren,1954-01-13
68978,d009,1986-04-13,9999-01-01,Rildo,Dalton,1955-05-28
69122,d009,1985-05-08,1989-08-21,Weiwu,Templeman,1952-12-20
69173,d009,1994-10-08,9999-01-01,Georgy,Adachi,1954-09-08
69325,d009,1989-03-02,1992-02-23,Pranas,Dredge,1955-02-16
69732,d009,1994-07-20,9999-01-01,Vitaly,Maraist,1953-02-22
69845,d009,1996-10-12,9999-01-01,Kinh,Tanemo,1953-05-18
70242,d009,1991-09-06,1992-07-16,Tadahiro,Veccia,1953-11-07
70540,d009,1988-01-30,9999-01-01,Vasilis,Ullian,1954-07-26
70573,d009,1996-05-04,9999-01-01,Janalee,Chachaty,1955-04-15
71167,d009,1990-11-07,9999-01-01,Sham,Gimbel,1952-02-20
71383,d009,1986-05-30,9999-01-01,Vidya,Ohori,1952-06-12
71463,d009,1996-10-29,9999-01-01,Ferdinand,Lagarias,1952-11-15
71545,d009,1995-04-07,9999-01-01,Denny,Nittel,1955-10-22
72074,d009,1988-02-22,9999-01-01,Mahmut,Chinal,1954-02-08
72077,d009,1987-04-30,9999-01-01,Reuven,Juneja,1952-03-10
72097,d009,1985-07-08,9999-01-01,Almudena,Perng,1952-06-10
72547,d009,1994-11-20,2000-01-10,Narain,Schrift,1952-10-09
72907,d009,1999-11-20,9999-01-01,Alejandra,Weisert,1955-08-03
73612,d009,1991-02-11,9999-01-01,Toney,Lienhardt,1954-07-29
73685,d009,1996-01-11,1997-11-16,Yurii,Fujisaki,1952-05-01
74050,d009,1998-01-21,9999-01-01,Greger,Staylopatis,1954-07-02
74339,d009,1996-08-25,2002-07-02,Subbu,Buescher,1952-04-04
74502,d009,1986-04-06,9999-01-01,Bedrich,Delaune,1954-10-30
74691,d009,1997-05-07,1998-05-09,Hauke,Baba,1954-01-19
75142,d009,2000-12-29,9999-01-01,Uwe,Speckmann,1955-05-22
75290,d009,1998-01-02,9999-01-01,Maren,Kobara,1953-05-03
75722,d009,1989-03-27,9999-01-01,Poorav,Furudate,1954-02-23
75885,d009,1987-11-16,9999-01-01,Tua,Strehl,1955-12-06
76030,d009,1991-06-30,9999-01-01,True,Jakobus,1953-01-30
76092,d009,1986-07-21,1991-03-05,Manohar,Sevcikova,1955-08-20
76143,d009,1987-08-08,9999-01-01,Perla,Cappelletti,1955-07-22
76368,d009,1986-06-08,1991-12-10,Pramod,Antonakopoulos,1953-11-28
76373,d009,1989-06-23,9999-01-01,Duangkaew,Tsunoo,1953-02-03
