emp_no,dept_no,from_date,to_date,first_name,last_name,birth_date
29996,d006,1993-12-17,9999-01-01,Gennady,Pfau,1954-12-13
30275,d006,1993-03-03,9999-01-01,Miquel,Malabarba,1955-04-07
30380,d006,1996-11-28,9999-01-01,Jianhao,Templeman,1952-04-27
30634,d006,1987-12-06,9999-01-01,Patricio,Farrel,1952-02-10
30951,d006,1987-08-26,9999-01-01,Alagu,Matzen,1953-03-21
31036,d006,1991-03-20,2002-05-13,Vivian,Orlowski,1955-10-19
31172,d006,1992-08-13,1997-02-17,Fumitaka,Rohrbach,1953-12-24
31367,d006,1987-02-18,9999-01-01,Paloma,Antonakopoulos,1953-10-04
31402,d006,1986-12-19,9999-01-01,Stabislas,Cools,1952-06-15
31667,d006,1989-08-28,9999-01-01,Hairong,Spataro,1953-08-13
31765,d006,1994-06-01,9999-01-01,Ipke,Tasistro,1955-02-24
31864,d006,1993-02-08,1993-12-30,Zhenbing,Bahl,1955-11-05
32771,d006,1989-01-29,1998-04-28,Patricia,Remmele,1954-10-20
32797,d006,1985-05-17,9999-01-01,Martial,Ginesta,1954-02-06
32830,d006,1996-09-02,9999-01-01,Oscar,Luke,1953-08-07
33112,d006,1994-07-22,2000-07-11,Martine,Pokrovskii,1953-03-03
33512,d006,1988-06-30,9999-01-01,Raimond,Biran,1955-02-26
33652,d006,1993-08-18,9999-01-01,Nimmagadda,Bridgland,1952-02-21
33973,d006,1997-12-28,1999-07-31,Yagil,Trumbly,1953-11-30
34816,d006,1986-09-12,9999-01-01,Chenyi,Schreiter,1955-03-24
34938,d006,1999-11-21,9999-01-01,Macha,Penz,1952-06-17
35031,d006,1994-07-14,9999-01-01,Horward,Pearson,1954-01-04
35298,d006,2000-01-17,9999-01-01,Houman,Esteva,1953-12-12
35333,d006,1995-07-10,9999-01-01,Hideyuki,Veldwijk,1954-04-26
35790,d006,1985-08-08,9999-01-01,Barry,Ramsey,1952-09-18
36009,d006,1991-08-02,9999-01-01,Pranjal,Gonthier,1955-10-15
36716,d006,1989-07-17,1989-09-21,Herbert,Kandlur,1953-02-01
36923,d006,1986-01-04,9999-01-01,Parviz,Jeong,1953-08-28
37121,d006,2002-01-21,9999-01-01,Salvador,Byoun,1955-09-14
37274,d006,1987-03-09,1989-11-06,Rosli,Vidya,1954-07-14
37664,d006,1988-07-30,9999-01-01,Dines,Sundgren,1953-04-29
37672,d006,1998-01-23,2000-10-15,Shin,Gronowski,1955-07-25
37795,d006,1987-09-03,1992-07-29,Ranga,Hanabata,1953-05-04
37822,d006,1986-10-21,9999-01-01,Gou,Huhdanpaa,1955-12-16
37864,d006,1986-08-22,9999-01-01,Inderjeet,Chinin,1954-06-02
38317,d006,1986-07-25,1997-02-12,Gal,Markovitch,1952-07-04
38551,d006,1998-09-10,9999-01-01,Sangeeta,Angelopoulos,1955-05-14
38566,d006,1985-03-05,9999-01-01,Navin,Begiun,1954-02-23
38879,d006,1986-06-13,9999-01-01,Tsz,Morton,1954-08-25
38941,d006,1994-09-01,9999-01-01,Yurij,Turnbull,1952-10-06
39026,d006,1987-08-09,2000-01-19,Yongmin,Etalle,1952-04-20
39082,d006,1985-02-12,1988-12-19,Ortrun,Encarnacion,1955-07-11
39166,d006,1986-08-01,9999-01-01,Dante,Jenevein,1955-05-13
39194,d006,1986-07-15,9999-01-01,Arun,Imataki,1954-12-13
39262,d006,1988-12-12,9999-01-01,Karoline,Vecchi,1952-02-21
39267,d006,1987-04-22,9999-01-01,Valeri,Naudin,1953-02-22
39949,d006,1986-11-18,9999-01-01,Ziya,Schlegelmilch,1954-05-20
39985,d006,1990-05-14,9999-01-01,Sergi,Perez,1952-11-12
40119,d006,1987-06-18,1994-06-01,Rildo,Farrow,1952-05-19
40232,d006,1992-04-01,1994-08-12,Junsik,Chorvat,1954-06-04
40272,d006,1987-06-22,9999-01-01,Taizo,Gonthier,1953-12-08
40556,d006,1992-03-30,1999-12-06,Murthy,Baaz,1955-07-17
40668,d006,1986-08-31,9999-01-01,Heon,Makinen,1955-10-19
41039,d006,1986-09-04,9999-01-01,Subhankar,Bala,1953-04-23
41498,d006,1987-10-21,9999-01-01,Susanne,Masamoto,1952-09-18
42389,d006,1993-05-09,9999-01-01,Eric,Hinsberger,1955-03-03
42424,d006,1998-09-16,9999-01-01,Adin,Picco,1953-04-01
43080,d006,1996-07-31,9999-01-01,Leucio,Piancastelli,1954-12-29
43203,d006,1999-06-26,9999-01-01,Chuanyi,Androutsos,1954-10-13
43737,d006,1998-01-24,9999-01-01,Debatosh,Beerel,1952-02-03
43983,d006,1987-11-29,9999-01-01,Goa,Capobianchi,1952-06-17
44100,d006,1991-11-20,9999-01-01,Guozhong,Bresenham,1953-06-26
44256,d006,1987-03-01,9999-01-01,Doohun,Krzyzanowski,1954-10-17
44392,d006,1985-03-11,1998-08-30,Bedir,Shigei,1954-08-03
44575,d006,1986-09-04,9999-01-01,Toney,Pocchiola,1953-06-30
45066,d006,1985-08-29,9999-01-01,Seongbin,Gadepally,1952-05-28
45545,d006,1999-08-13,9999-01-01,Along,Bruckman,1953-03-12
45859,d006,1999-02-07,2002-01-15,Christfried,Matheson,1953-09-07
46055,d006,1987-11-28,9999-01-01,Charlene,Fabrizio,1952-03-15
46221,d006,1993-09-23,9999-01-01,Weidon,Kobuchi,1955-04-24
46248,d006,2001-10-11,9999-01-01,Leif,dAstous,1952-12-18
46993,d006,1999-05-06,9999-01-01,Brigham,Swab,1953-05-31
47145,d006,1987-06-11,9999-01-01,Tommaso,Plavsic,1952-06-05
47205,d006,1991-11-14,9999-01-01,Valeri,Whittlesey,1954-12-14
47568,d006,1992-06-30,9999-01-01,Jaewoo,Lagarias,1953-03-23
47586,d006,1987-01-17,2002-07-08,Goncalo,Rothe,1953-08-12
47997,d006,1988-05-06,9999-01-01,Babette,Botman,1954-01-03
47999,d006,1994-04-23,2002-03-07,Weidon,Leslie,1954-06-20
48129,d006,1987-04-01,1992-10-08,Froduald,Standera,1955-07-24
48223,d006,1985-12-08,1999-01-13,Sailaja,Bain,1955-05-18
48314,d006,1985-07-06,9999-01-01,Mang,Chiodo,1955-01-15
48362,d006,1988-05-02,9999-01-01,Zvonko,Jording,1954-01-07
48393,d006,1999-11-22,9999-01-01,Kristina,Flasterstein,1954-08-24
48472,d006,1993-09-27,9999-01-01,Younwoo,Ratnaker,1955-03-07
48741,d006,1997-03-14,9999-01-01,Marke,Maccarone,1952-11-09
48791,d006,1991-11-29,9999-01-01,Kinh,Covnot,1952-09-02
48878,d006,1988-02-10,1990-04-05,Vishv,Cincotta,1955-06-08
49041,d006,1991-03-24,9999-01-01,Jixiang,Sifakis,1955-07-24
49087,d006,1986-07-09,9999-01-01,Yifei,Cools,1955-04-12
49619,d006,1986-08-26,9999-01-01,Fumiyo,Cools,1953-04-17
49699,d006,1989-02-07,9999-01-01,Lidong,Dulli,1953-11-17
50145,d006,1987-01-08,9999-01-01,Angel,Peyn,1952-11-26
51611,d006,1987-12-02,9999-01-01,Takushi,Encarnacion,1953-06-21
51622,d006,1992-11-04,9999-01-01,Deniz,Casperson,1955-09-23
51668,d006,1988-04-10,1995-11-13,Luise,Pardalos,1955-11-17
51877,d006,1985-08-29,9999-01-01,Golgen,Picaronny,1953-01-20
52117,d006,1999-03-25,9999-01-01,Neven,Lipner,1955-08-26
52472,d006,1993-06-27,1999-09-03,Fumiyo,Shiratori,1955-06-28
53275,d006,1997-08-21,9999-01-01,Lokesh,Rullman,1955-08-18
53540,d006,1995-11-08,9999-01-01,Khaled,Zockler,1952-12-28
53827,d006,1999-04-23,9999-01-01,Shan,Baek,1955-01-13
53944,d006,1985-04-06,1997-05-14,Dzung,Bhattacharjee,1955-08-11
54096,d006,1999-07-25,9999-01-01,Georg,Reeken,1955-02-20
54118,d006,1996-04-08,1996-07-11,Lena,Muntz,1953-10-25
54270,d006,1988-01-31,1988-12-31,Saeed,Jarecki,1952-04-21
54923,d006,1992-08-20,9999-01-01,Masoud,Perz,1954-09-15
55199,d006,1991-12-23,9999-01-01,Marco,Gadepally,1952-09-10
55894,d006,1996-12-11,9999-01-01,Atreye,Schaft,1953-07-19
55919,d006,1986-02-12,9999-01-01,Chiranjit,Nergos,1952-12-16
56601,d006,1985-06-15,9999-01-01,Feixiong,Mattern,1952-03-05
56626,d006,1988-06-03,2000-11-20,Sanjeeva,Rande,1952-09-23
56684,d006,1991-11-06,9999-01-01,Qiwen,Yoshizawa,1955-05-14
56702,d006,1997-04-26,9999-01-01,Jinpo,Plessier,1953-01-04
57620,d006,1986-04-18,9999-01-01,Along,Kragelund,1954-11-05
57720,d006,1986-10-10,9999-01-01,Subhankar,Hasham,1955-12-06
58366,d006,1987-11-03,9999-01-01,Akeel,Schnabel,1955-01-17
58646,d006,1990-09-04,9999-01-01,Froduald,Goodrum,1952-03-14
58667,d006,1986-01-11,1994-09-26,Feipei,Pagter,1952-02-21
58860,d006,1994-05-30,9999-01-01,Xudong,Lindenbaum,1955-06-10
58934,d006,1988-02-01,9999-01-01,Bouchung,Hardjono,1954-04-11
58966,d006,1998-03-29,2000-12-01,Jolita,Tasistro,1952-04-21
59107,d006,1985-04-03,9999-01-01,Anneke,Constantine,1952-07-31
59260,d006,1985-11-21,1992-09-11,Yongmin,Hennings,1953-12-07
59409,d006,1987-09-01,9999-01-01,Mechthild,Reeken,1954-11-15
59417,d006,1991-04-18,2000-08-10,Anestis,Cappelletti,1955-05-01
59544,d006,1992-03-11,1997-01-16,Subhada,Cangellaris,1954-07-31
59566,d006,1995-11-19,9999-01-01,Vugranam,Krybus,1952-04-03
59688,d006,1988-03-30,9999-01-01,Woody,Scharstein,1952-10-22
59906,d006,1996-07-22,9999-01-01,Joydip,Binding,1953-05-18
59960,d006,1988-06-14,9999-01-01,Rance,Daescu,1952-08-28
60071,d006,1985-09-26,9999-01-01,Sariel,Matheson,1953-07-14
60102,d006,1987-01-20,9999-01-01,Susumu,Pehl,1953-04-26
60354,d006,1998-03-07,9999-01-01,Shakhar,Plesums,1953-08-12
60429,d006,1988-03-09,9999-01-01,Cristinel,Naumovich,1953-08-19
60638,d006,1995-06-04,9999-01-01,Makato,Alencar,1955-02-03
60692,d006,1997-07-24,1999-06-25,Zvonko,Alameldin,1953-01-06
60891,d006,1987-03-13,9999-01-01,Mingzeng,DeMori,1954-10-10
61071,d006,1990-11-02,9999-01-01,Filipp,Tanemo,1955-12-29
61087,d006,1988-10-14,1991-02-14,Tuval,Hainaut,1952-06-03
61568,d006,1991-12-05,9999-01-01,Uno,Birta,1952-05-26
61782,d006,1988-06-20,9999-01-01,Guadalupe,Piancastelli,1953-05-21
62026,d006,1992-05-18,9999-01-01,Shugo,Zuberek,1952-08-25
62236,d006,1991-11-07,9999-01-01,Aiman,Georg,1955-04-07
62286,d006,1987-08-07,1987-08-13,Akeno,Keohane,1953-11-13
62325,d006,2002-05-07,9999-01-01,Nitsan,Cummings,1953-10-18
62433,d006,1999-10-04,9999-01-01,IEEE,McFarlin,1955-02-26
62545,d006,1997-05-13,9999-01-01,Chiranjit,Pleszkun,1954-06-05
62679,d006,1987-09-21,1991-05-27,Yechezkel,Vidal,1955-02-25
62743,d006,1988-06-20,9999-01-01,Shin,Veeraraghavan,1955-06-26
62811,d006,1989-05-07,9999-01-01,Gadiel,Pettey,1952-04-29
62958,d006,1997-08-02,1999-01-28,Tomofumi,Magliocco,1955-02-04
63076,d006,1997-11-11,9999-01-01,Goetz,Veccia,1954-06-22
63077,d006,1993-02-13,9999-01-01,Hyuncheol,Escriba,1953-10-23
63220,d006,1991-11-01,9999-01-01,Subir,Swiler,1953-02-01
63508,d006,1988-04-27,1991-01-20,Radhia,Scharstein,1953-11-01
63707,d006,1991-02-16,9999-01-01,Naftaly,Segond,1955-04-07
64481,d006,1992-04-26,2002-02-13,Aiichiro,Speek,1954-06-06
64572,d006,1986-05-14,9999-01-01,Yinghua,Roccetti,1953-09-27
64598,d006,2001-10-09,9999-01-01,Chrisa,Kavanagh,1954-12-17
64726,d006,1991-06-05,1993-05-21,Dulce,Hambrick,1954-08-18
64823,d006,1993-03-05,1995-01-09,Shaleah,Bade,1952-04-16
65486,d006,1986-12-23,1989-11-21,Arch,Cincotta,1953-09-23
65594,d006,1995-06-21,9999-01-01,Dietrich,Sadowski,1952-12-24
65619,d006,1986-07-08,9999-01-01,Kazuhira,Rosch,1955-10-26
65663,d006,2002-01-17,9999-01-01,Rafael,Leppanen,1954-06-20
65840,d006,1991-12-10,9999-01-01,Sreekrishna,Magalhaes,1955-07-02
66126,d006,1985-11-01,9999-01-01,Basil,Schneeberger,1955-05-22
66473,d006,1993-03-08,1994-01-11,Takushi,Knightly,1952-12-19
66521,d006,1986-03-14,9999-01-01,Taiji,Krychniak,1955-09-04
66667,d006,1986-02-01,1987-02-08,Domenico,Marzano,1952-07-14
67366,d006,1986-10-20,9999-01-01,Ayonca,Bratten,1952-07-18
67701,d006,1998-07-15,9999-01-01,Chikara,Herbst,1953-09-06
68010,d006,1987-10-25,9999-01-01,Mohan,Tsunoo,1953-10-16
68313,d006,1992-07-20,9999-01-01,Rosalie,Ferriere,1955-12-12
68528,d006,1991-12-20,9999-01-01,Sailaja,Ghalwash,1952-03-13
68714,d006,1990-10-29,9999-01-01,Alselm,Nishimukai,1954-06-18
68798,d006,1986-11-30,1989-06-23,Theirry,Murtagh,1953-12-05
69228,d006,1988-10-09,9999-01-01,Urs,Shimshoni,1955-01-15
69333,d006,1993-02-05,9999-01-01,Jianhao,Zirintsis,1952-04-28
69455,d006,1987-07-09,9999-01-01,Radhakrishnan,Nastansky,1955-05-02
69900,d006,1987-04-21,1991-11-24,Herb,Schmittgen,1955-08-15
69903,d006,1988-01-06,1989-05-21,Yakichi,Hiyoshi,1955-07-06
69960,d006,1989-07-22,9999-01-01,Lein,Sooriamurthi,1954-05-01
70061,d006,1990-12-04,1996-04-20,Masaki,Erez,1952-08-06
70415,d006,1990-02-07,1990-02-26,Shirish,Ranft,1953-08-22
70462,d006,1987-06-27,1988-05-22,Shalesh,Debuse,1953-11-27
70530,d006,1992-05-02,9999-01-01,Qunsheng,Stille,1953-05-18
70982,d006,1999-02-09,9999-01-01,Rasikan,Kamber,1955-08-26
71194,d006,1985-05-21,9999-01-01,Fox,Lampe,1955-03-22
71522,d006,1987-07-28,9999-01-01,Randi,Flasterstein,1952-04-03
71725,d006,1995-09-27,9999-01-01,Kannan,Yurek,1954-05-04
71732,d006,2000-04-12,9999-01-01,Arra,Highland,1955-11-02
71758,d006,1988-08-08,9999-01-01,Munehiko,Frijda,1955-01-15
72213,d006,1989-03-13,2002-03-02,Fumiko,Rubsam,1954-09-30
72281,d006,1996-07-08,9999-01-01,Sariel,Uhrik,1952-09-14
72343,d006,1988-02-13,9999-01-01,Make,Bodoff,1954-07-17
72826,d006,1987-08-10,9999-01-01,Pranas,Kuhnemann,1955-01-06
73004,d006,1988-06-13,9999-01-01,Mitchel,Ballarin,1952-05-15
73430,d006,1985-06-20,9999-01-01,Khosrow,Beausoleil,1953-02-03
73466,d006,1988-05-12,9999-01-01,Tzu,Guerreiro,1952-07-20
73644,d006,1999-10-28,9999-01-01,Eberhardt,Backhouse,1953-01-21
73655,d006,1994-09-09,9999-01-01,Aram,Garrabrants,1953-02-23
73782,d006,1987-09-29,9999-01-01,Janche,Prochazka,1955-08-11
73996,d006,1985-08-12,9999-01-01,Sachar,Yamaashi,1952-03-06
74907,d006,1985-11-10,9999-01-01,Golgen,Murtha,1953-10-09
75228,d006,1989-12-26,9999-01-01,Sadok,Bierman,1955-03-22
75584,d006,1986-05-01,2001-10-26,Claude,Liedekerke,1953-07-31
75854,d006,1991-07-27,9999-01-01,Shahab,Grabner,1954-06-19
75911,d006,1990-12-18,9999-01-01,Jessie,Lipner,1953-02-22
75923,d006,1993-02-20,9999-01-01,Paddy,Krichel,1953-10-14
75996,d006,1989-03-18,9999-01-01,Eberhardt,Langford,1952-12-08
76198,d006,1986-06-01,9999-01-01,Toshiki,Waeselynck,1953-08-11
76250,d006,1991-03-07,9999-01-01,Fumiyo,Linnainmaa,1955-09-23
76320,d006,1999-07-27,1999-11-10,Mang,Merks,1952-11-01
76339,d006,1996-01-13,9999-01-01,Aloys,Ohori,1954-07-11
76672,d006,1997-06-28,9999-01-01,Remko,Peris,1953-10-08
76909,d006,1992-12-05,9999-01-01,Samphel,Luft,1952-12-06
77067,d006,1985-06-02,9999-01-01,Cheong,Tokunaga,1954-09-18
77231,d006,1988-12-07,9999-01-01,Yuqun,Luft,1954-08-02
77420,d006,1989-12-20,9999-01-01,Jiakeng,Masand,1952-05-17
77926,d006,1992-10-04,9999-01-01,Herbert,Thibadeau,1954-01-15
78397,d006,1991-01-06,9999-01-01,Sham,Kulisch,1953-06-23
79072,d006,1991-10-21,9999-01-01,Nevio,Cochrane,1953-11-08
79267,d006,1986-11-12,9999-01-01,Chinhyun,Rebaine,1953-12-06
79882,d006,1987-10-17,1992-08-09,Parke,Stamatiou,1953-05-11
80128,d006,1988-09-04,9999-01-01,Genta,Ushiama,1953-07-19
80208,d006,1988-04-28,9999-01-01,Elvia,Samarati,1955-09-05
80218,d006,1987-10-05,1988-12-20,Rosalyn,Masada,1953-10-05
80561,d006,1987-07-01,9999-01-01,Visit,Solovay,1955-08-10
80600,d006,1985-06-30,9999-01-01,Yongdong,Werthner,1952-04-15
80677,d006,1987-06-08,1991-01-05,Rasikan,Gelosh,1955-03-26
80805,d006,1987-04-11,9999-01-01,Mabo,Lorin,1954-10-13
80859,d006,1989-10-05,9999-01-01,Ottavia,Krychniak,1952-12-27
81509,d006,1993-06-28,9999-01-01,Munehiko,Trachtenberg,1952-06-22
82014,d006,1996-07-08,9999-01-01,Quingbo,Ariola,1955-11-29
82063,d006,2002-05-20,9999-01-01,Shaunak,Plump,1954-05-27
82234,d006,1987-08-20,9999-01-01,Christoper,Woycyznski,1954-06-08
82379,d006,1985-03-15,9999-01-01,Sanjai,Bala,1955-06-29
82599,d006,1999-04-15,2000-12-11,Yefim,Conta,1952-02-03
82601,d006,1996-08-18,2001-05-30,Munehiko,Nitto,1954-07-28
82747,d006,1995-01-21,9999-01-01,Kankanahalli,Danlos,1953-06-08
82823,d006,1992-11-21,9999-01-01,Geraldo,Alvarado,1955-09-27
82901,d006,1998-01-14,1999-09-28,Susanna,Spieker,1953-11-26
83106,d006,1985-10-20,9999-01-01,Limsoon,Wossner,1952-09-18
83584,d006,1986-02-14,9999-01-01,Bojan,Weiland,1954-11-28
83745,d006,1989-01-12,2002-07-21,Odoardo,Mitzlaff,1954-12-19
84335,d006,1993-02-24,1998-11-07,Bernice,Dayang,1953-01-06
84388,d006,1994-10-14,9999-01-01,Chikako,Sifakis,1952-10-18
84427,d006,1985-04-08,9999-01-01,IEEE,Valiente,1952-08-19
84446,d006,1987-09-18,2000-02-24,Geoffry,Birsak,1955-11-14
84758,d006,1991-09-03,9999-01-01,Toong,Usery,1955-12-08
84809,d006,1993-06-03,9999-01-01,Hironoby,Zobel,1953-06-20
84827,d006,1998-06-23,9999-01-01,Moheb,Schmittgen,1955-12-01
84860,d006,1992-07-21,9999-01-01,Paris,Angot,1953-05-19
85057,d006,1987-05-17,1996-01-10,Charlene,Sadowsky,1952-06-11
85281,d006,1985-08-09,9999-01-01,Tamiya,Grospietsch,1952-08-28
85433,d006,1986-03-18,9999-01-01,Eberhardt,Stanfel,1955-07-04
86111,d006,1988-07-11,9999-01-01,Flemming,Mondadori,1955-06-23
86480,d006,1993-08-27,9999-01-01,Navid,Tramer,1953-09-30
86564,d006,1986-03-12,9999-01-01,Jaideep,Theuretzbacher,1952-10-18
86957,d006,1991-01-24,9999-01-01,Aris,Guenter,1953-03-29
87357,d006,1988-03-16,9999-01-01,Constantijn,Kambil,1952-10-13
87450,d006,1987-06-09,9999-01-01,Xuedong,Shobatake,1953-12-20
87451,d006,1989-06-18,9999-01-01,Zhonghui,Denos,1954-03-06
87829,d006,1985-10-05,1998-11-07,Genki,Etalle,1953-11-12
88089,d006,1987-05-02,9999-01-01,Kwok,Alpin,1952-03-09
88113,d006,1995-12-01,1995-12-06,Mokhtar,Akazan,1954-01-11
88489,d006,1985-07-05,9999-01-01,Monique,Soloway,1952-02-27
88543,d006,1987-05-16,9999-01-01,Geoff,Brodie,1955-11-03
88643,d006,1987-09-01,1995-10-10,Marla,Fiebach,1955-11-22
88731,d006,1993-01-01,2000-06-14,Willard,Mayerwieser,1953-12-24
88803,d006,1985-09-01,9999-01-01,Bikash,Zambonelli,1955-07-16
88914,d006,1993-11-15,9999-01-01,Masali,Ozeki,1953-10-14
89007,d006,1992-12-24,2000-10-10,Sanjiv,Schwartzburd,1955-03-23
89014,d006,1991-05-20,9999-01-01,Piyush,Jiafu,1955-10-25
89033,d006,1987-02-03,9999-01-01,Sailaja,Jansen,1953-03-29
89039,d006,1998-12-28,9999-01-01,Marek,Quadeer,1952-12-16
89240,d006,1997-06-08,9999-01-01,Arfst,Ecklund,1954-11-03
89299,d006,1988-08-21,2001-08-02,Ayonca,Andreotta,1955-02-01
89457,d006,1997-08-10,9999-01-01,Kousuke,Peir,1955-04-18
89672,d006,1996-12-24,9999-01-01,Ebbe,Feldmann,1952-06-02
90150,d006,1987-02-08,1995-12-12,Takahiro,Knightly,1953-02-11
90386,d006,1995-10-01,9999-01-01,Marc,Rosis,1952-07-11
90536,d006,1989-03-05,9999-01-01,Leah,Hutton,1955-04-04
90589,d006,1985-12-01,9999-01-01,Bluma,Reinhard,1952-07-03
91023,d006,1988-12-09,9999-01-01,Volkmar,Nitsche,1953-04-06
